gene_symbol	uniprot_acc	in_universe	is_bench	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
OR2L13	Q8N349	True	False	0	1	0	0	0	0	0	1	1
OR2L2	Q8NH16	True	False	0	1	0	0	0	0	0	1	1
OR2L3	Q8NG85	True	False	0	1	0	0	0	0	0	1	1
OR2L5	Q8NG80	True	False	0	1	0	0	0	0	0	1	1
OR2L8	Q8NGY9	True	False	0	1	0	0	0	0	0	1	1
OR2M2	Q96R28	True	False	0	1	0	0	0	0	0	1	1
OR2M3	Q8NG83	True	False	0	1	0	0	0	0	0	1	1
OR2M4	Q96R27	True	False	0	1	0	0	0	0	0	1	1
OR2M5	A3KFT3	True	False	0	1	0	0	0	0	0	1	1
OR2M7	Q8NG81	True	False	0	1	0	0	0	0	0	1	1
OR2S2	Q9NQN1	True	False	0	1	0	0	0	0	0	1	1
OR2T1	O43869	True	False	0	1	0	0	0	0	0	1	0
OR2T10	Q8NGZ9	True	False	0	1	0	0	0	0	0	1	1
OR2T11	Q8NH01	True	False	0	1	0	0	0	0	0	1	1
OR2T12	Q8NG77	True	False	0	1	0	0	0	0	0	1	1
OR2T2	Q6IF00	True	False	0	1	0	0	0	0	0	1	1
OR2T27	Q8NH04	True	False	0	1	0	0	0	0	0	1	1
OR2T29	Q8NH02	True	False	0	1	0	0	0	0	0	1	1
OR2T3	Q8NH03	True	False	0	1	0	0	0	0	0	1	1
OR2T33	Q8NG76	True	False	0	1	0	0	0	0	0	1	1
OR2T34	Q8NGX1	True	False	0	1	0	0	0	0	0	1	1
OR2T35	Q8NGX2	True	False	0	1	0	0	0	0	0	1	1
OR2T4	Q8NH00	True	False	0	1	0	0	0	0	0	1	1
OR2T5	Q6IEZ7	True	False	0	1	0	0	0	0	0	1	1
OR2T6	Q8NHC8	True	False	0	1	0	0	0	0	0	1	1
OR2T7	P0C7T2	True	False	0	1	0	0	0	0	0	0	1
OR2T8	A6NH00	True	False	0	1	0	0	0	0	0	1	1
OR2V1	Q8NHB1	True	False	0	1	0	0	0	0	0	1	1
OR2V2	Q96R30	True	False	0	1	0	0	0	0	0	1	1
OR2W1	Q9Y3N9	True	False	0	1	0	0	0	0	0	1	1
OR2W3	Q7Z3T1	True	False	0	1	0	0	0	0	0	1	1
OR2Y1	Q8NGV0	True	False	0	1	0	0	0	0	0	1	1
OR2Z1	Q8NG97	True	False	0	1	0	0	0	0	0	1	1
OR3A1	P47881	True	False	0	1	0	0	0	0	0	1	1
OR3A2	P47893	True	False	0	1	0	0	0	0	0	1	1
OR3A3	P47888	True	False	0	1	0	0	0	0	0	1	1
OR4A15	Q8NGL6	True	False	0	1	0	0	0	0	0	1	1
OR4A16	Q8NH70	True	False	0	1	0	0	0	0	0	1	1
OR4A47	Q6IF82	True	False	0	1	0	0	0	0	0	1	1
OR4A5	Q8NH83	True	False	0	1	0	0	0	0	0	1	1
OR4B1	Q8NGF8	True	False	0	1	0	0	0	0	0	1	1
OR4C11	Q6IEV9	True	False	0	1	0	0	0	0	0	1	1
OR4C12	Q96R67	True	False	0	1	0	0	0	0	0	1	1
OR4C13	Q8NGP0	True	False	0	1	0	0	0	0	0	1	1
OR4C15	Q8NGM1	True	False	0	1	0	0	0	0	0	1	1
OR4C16	Q8NGL9	True	False	0	1	0	0	0	0	0	1	1
OR4C3	Q8NH37	True	False	0	1	0	0	0	0	0	1	1
OR4C45	A6NMZ5	True	False	0	1	0	0	0	0	0	1	1
OR4C46	A6NHA9	True	False	0	1	0	0	0	0	0	1	1
OR4C5	Q8NGB2	True	False	0	1	0	0	0	0	0	1	1
OR4C6	Q8NH72	True	False	0	1	0	0	0	0	0	1	1
OR4D1	Q15615	True	False	0	1	0	0	0	0	0	1	1
OR4D10	Q8NGI6	True	False	0	1	0	0	0	0	0	1	1
OR4D11	Q8NGI4	True	False	0	1	0	0	0	0	0	1	1
OR4D2	P58180	True	False	0	1	0	0	0	0	0	1	1
OR4D5	Q8NGN0	True	False	0	1	0	0	0	0	0	1	1
OR4D6	Q8NGJ1	True	False	0	1	0	0	0	0	0	1	1
OR4D9	Q8NGE8	True	False	0	1	0	0	0	0	0	1	1
OR4E1	P0C645	True	False	0	1	0	0	0	0	0	1	1
OR4E2	Q8NGC2	True	False	0	1	0	0	0	0	0	1	1
OR4F15	Q8NGB8	True	False	0	1	0	0	0	0	0	1	1
OR4F16	Q6IEY1	True	False	0	1	0	0	0	0	0	1	1
OR4F17	Q8NGA8	True	False	0	1	0	0	0	0	0	0	1
OR4F21	O95013	True	False	0	1	0	0	0	0	0	1	1
OR4F29	Q6IEY1	True	False	0	1	0	0	0	0	0	1	1
OR4F3	Q6IEY1	True	False	0	1	0	0	0	0	0	1	1
OR4F5	Q8NH21	True	False	0	1	0	0	0	0	0	0	1
OR4F6	Q8NGB9	True	False	0	1	0	0	0	0	0	1	1
OR4K1	Q8NGD4	True	False	0	1	0	0	0	0	0	1	1
OR4K13	Q8NH42	True	False	0	1	0	0	0	0	0	1	1
OR4K14	Q8NGD5	True	False	0	1	0	0	0	0	0	1	1
OR4K15	Q8NH41	True	False	0	1	0	0	0	0	0	1	1
OR4K17	Q8NGC6	True	False	0	1	0	0	0	0	0	1	1
OR4K2	Q8NGD2	True	False	0	1	0	0	0	0	0	1	1
OR4K3	Q96R72	True	False	0	1	0	0	0	0	0	1	1
OR4K5	Q8NGD3	True	False	0	1	0	0	0	0	0	1	1
OR4L1	Q8NH43	True	False	0	1	0	0	0	0	0	1	1
OR4M1	Q8NGD0	True	False	0	1	0	0	0	0	0	1	1
OR4M2	Q8NGB6	True	False	0	1	0	0	0	0	0	1	1
OR4M2B	A0A0X1KG70	True	False	0	1	0	0	0	0	0	0	1
OR4N2	Q8NGD1	True	False	0	1	0	0	0	0	0	1	1
OR4N4	Q8N0Y3	True	False	0	1	0	0	0	0	0	1	1
OR4N4C	A0A096LPK9	True	False	0	1	0	0	0	0	0	0	1
OR4N5	Q8IXE1	True	False	0	1	0	0	0	0	0	1	1
OR4P4	Q8NGL7	True	False	0	1	0	0	0	0	0	1	1
OR4Q2	P0C623	True	False	0	1	0	0	0	0	0	1	1
OR4Q3	Q8NH05	True	False	0	1	0	0	0	0	0	1	1
OR4S1	Q8NGB4	True	False	0	1	0	0	0	0	0	1	1
OR4S2	Q8NH73	True	False	0	1	0	0	0	0	0	1	1
OR4X1	Q8NH49	True	False	0	1	0	0	0	0	0	1	1
OR4X2	Q8NGF9	True	False	0	1	0	0	0	0	0	0	1
OR51A2	Q8NGJ7	True	False	0	1	0	0	0	0	0	1	1
OR51A4	Q8NGJ6	True	False	0	1	0	0	0	0	0	1	1
OR51A7	Q8NH64	True	False	0	1	0	0	0	0	0	1	1
OR51B4	Q9Y5P0	True	False	0	1	0	0	0	0	0	1	1
OR51B5	Q9H339	True	False	0	1	0	0	0	0	0	0	1
OR51B6	Q9H340	True	False	0	1	0	0	0	0	0	1	1
OR51C1	A0A3B3IT45	True	False	0	1	0	0	0	0	0	0	1
OR51D1	Q8NGF3	True	False	0	1	0	0	0	0	0	0	1
OR51E1	Q8TCB6	True	False	0	1	0	0	0	0	0	1	1
OR51E2	Q9H255	True	False	0	1	0	0	0	0	0	1	1
OR51F1	A6NGY5	True	False	0	1	0	0	0	0	0	0	1
OR51F2	Q8NH61	True	False	0	1	0	0	0	0	0	1	1
OR51G1	Q8NGK1	True	False	0	1	0	0	0	0	0	1	1
OR51G2	Q8NGK0	True	False	0	1	0	0	0	0	0	1	1
OR51I1	Q9H343	True	False	0	1	0	0	0	0	0	0	1
OR51I2	Q9H344	True	False	0	1	0	0	0	0	0	1	1
OR51L1	Q8NGJ5	True	False	0	1	0	0	0	0	0	1	1
OR51M1	Q9H341	True	False	0	1	0	0	0	0	0	1	1
OR51Q1	Q8NH59	True	False	0	1	0	0	0	0	0	1	1
OR51S1	Q8NGJ8	True	False	0	1	0	0	0	0	0	1	1
OR51T1	Q8NGJ9	True	False	0	1	0	0	0	0	0	1	1
OR51V1	Q9H2C8	True	False	0	1	0	0	0	0	0	1	1
OR52A1	Q9UKL2	True	False	0	1	0	0	0	0	0	1	1
OR52A5	Q9H2C5	True	False	0	1	0	0	0	0	0	1	1
OR52B2	Q96RD2	True	False	0	1	0	0	0	0	0	1	1
OR52B4	Q8NGK2	True	False	0	1	0	0	0	0	0	1	1
OR52B6	Q8NGF0	True	False	0	1	0	0	0	0	0	1	1
OR52D1	Q9H346	True	False	0	1	0	0	0	0	0	1	1
OR52E1	Q8NGJ3	True	False	0	1	0	0	0	0	0	1	1
OR52E2	Q8NGJ4	True	False	0	1	0	0	0	0	0	1	1
OR52E4	Q8NGH9	True	False	0	1	0	0	0	0	0	1	1
OR52E5	Q8NH55	True	False	0	1	0	0	0	0	0	1	1
OR52E6	Q96RD3	True	False	0	1	0	0	0	0	0	1	1
OR52E8	Q6IFG1	True	False	0	1	0	0	0	0	0	1	1
OR52H1	Q8NGJ2	True	False	0	1	0	0	0	0	0	1	1
OR52I1	Q8NGK6	True	False	0	1	0	0	0	0	0	1	1
OR52I2	Q8NH67	True	False	0	1	0	0	0	0	0	1	1
OR52J3	Q8NH60	True	False	0	1	0	0	0	0	0	1	1
OR52K1	Q8NGK4	True	False	0	1	0	0	0	0	0	1	1
OR52K2	Q8NGK3	True	False	0	1	0	0	0	0	0	1	1
OR52L1	Q8NGH7	True	False	0	1	0	0	0	0	0	1	1
OR52M1	Q8NGK5	True	False	0	1	0	0	0	0	0	0	1
OR52N1	Q8NH53	True	False	0	1	0	0	0	0	0	1	1
OR52N2	Q8NGI0	True	False	0	1	0	0	0	0	0	1	1
OR52N4	Q8NGI2	True	False	0	1	0	0	0	0	0	1	1
OR52N5	Q8NH56	True	False	0	1	0	0	0	0	0	0	1
OR52P1	Q8NH57	True	False	0	1	0	0	0	0	0	1	1
OR52R1	Q8NGF1	True	False	0	1	0	0	0	0	0	1	1
OR52W1	Q6IF63	True	False	0	1	0	0	0	0	0	1	1
OR56A1	Q8NGH5	True	False	0	1	0	0	0	0	0	1	1
OR56A3	Q8NH54	True	False	0	1	0	0	0	0	0	1	1
OR56A4	Q8NGH8	True	False	0	1	0	0	0	0	0	1	1
OR56A5	P0C7T3	True	False	0	1	0	0	0	0	0	1	1
OR56B1	Q8NGI3	True	False	0	1	0	0	0	0	0	1	1
OR56B2	Q8NGI1	True	False	0	1	0	0	0	0	0	1	1
OR56B4	Q8NH76	True	False	0	1	0	0	0	0	0	0	1
OR5A1	Q8NGJ0	True	False	0	1	0	0	0	0	0	1	1
OR5A2	Q8NGI9	True	False	0	1	0	0	0	0	0	1	1
OR5AC2	Q9NZP5	True	False	0	1	0	0	0	0	0	1	1
OR5AK2	Q8NH90	True	False	0	1	0	0	0	0	0	1	1
OR5AL1	P0C617	True	False	0	1	0	0	0	0	0	1	1
OR5AN1	Q8NGI8	True	False	0	1	0	0	0	0	0	1	1
OR5AP2	Q8NGF4	True	False	0	1	0	0	0	0	0	1	1
OR5AR1	Q8NGP9	True	False	0	1	0	0	0	0	0	1	1
OR5AS1	Q8N127	True	False	0	1	0	0	0	0	0	1	1
OR5AU1	Q8NGC0	True	False	0	1	0	0	0	0	0	1	1
OR5B12	Q96R08	True	False	0	1	0	0	0	0	0	1	1
OR5B17	Q8NGF7	True	False	0	1	0	0	0	0	0	1	1
OR5B2	Q96R09	True	False	0	1	0	0	0	0	0	1	1
OR5B21	A6NL26	True	False	0	1	0	0	0	0	0	1	1
OR5B3	Q8NH48	True	False	0	1	0	0	0	0	0	1	1
OR5BS1	A0A2R8YED5	True	False	0	1	0	0	0	0	0	0	1
OR5C1	Q8NGR4	True	False	0	1	0	0	0	0	0	1	1
OR5D13	Q8NGL4	True	False	0	1	0	0	0	0	0	1	1
OR5D14	Q8NGL3	True	False	0	1	0	0	0	0	0	1	1
OR5D16	Q8NGK9	True	False	0	1	0	0	0	0	0	1	1
OR5D18	Q8NGL1	True	False	0	1	0	0	0	0	0	1	1
OR5D3	A0A2R8Y4L6	True	False	0	1	0	0	0	0	0	0	1
OR5F1	O95221	True	False	0	1	0	0	0	0	0	1	1
OR5H1	A6NKK0	True	False	0	1	0	0	0	0	0	1	1
OR5H14	A6NHG9	True	False	0	1	0	0	0	0	0	1	1
OR5H15	A6NDH6	True	False	0	1	0	0	0	0	0	1	1
OR5H2	Q8NGV7	True	False	0	1	0	0	0	0	0	1	1
OR5H6	Q8NGV6	True	False	0	1	0	0	0	0	0	1	1
OR5I1	Q13606	True	False	0	1	0	0	0	0	0	1	1
OR5J2	Q8NH18	True	False	0	1	0	0	0	0	0	1	1
OR5K1	Q8NHB7	True	False	0	1	0	0	0	0	0	1	1
OR5K2	Q8NHB8	True	False	0	1	0	0	0	0	0	1	1
OR5K3	A6NET4	True	False	0	1	0	0	0	0	0	1	1
OR5K4	A6NMS3	True	False	0	1	0	0	0	0	0	1	1
OR5L1	Q8NGL2	True	False	0	1	0	0	0	0	0	1	1
OR5L2	Q8NGL0	True	False	0	1	0	0	0	0	0	1	1
OR5M1	Q8NGP8	True	False	0	1	0	0	0	0	0	1	1
OR5M10	Q6IEU7	True	False	0	1	0	0	0	0	0	1	1
OR5M11	Q96RB7	True	False	0	1	0	0	0	0	0	1	1
OR5M3	Q8NGP4	True	False	0	1	0	0	0	0	0	1	1
OR5M8	Q8NGP6	True	False	0	1	0	0	0	0	0	1	1
OR5M9	Q8NGP3	True	False	0	1	0	0	0	0	0	1	1
OR5P2	Q8WZ92	True	False	0	1	0	0	0	0	0	1	1
OR5P3	Q8WZ94	True	False	0	1	0	0	0	0	0	1	1
OR5T1	Q8NG75	True	False	0	1	0	0	0	0	0	1	1
OR5T2	Q8NGG2	True	False	0	1	0	0	0	0	0	1	1
OR5T3	Q8NGG3	True	False	0	1	0	0	0	0	0	1	1
OR5V1	Q9UGF6	True	False	0	1	0	0	0	0	0	1	1
OR5W2	Q8NH69	True	False	0	1	0	0	0	0	0	1	1
OR6A2	O95222	True	False	0	1	0	0	0	0	0	1	1
OR6B1	O95007	True	False	0	1	0	0	0	0	0	1	1
OR6B2	Q6IFH4	True	False	0	1	0	0	0	0	0	1	1
OR6B3	Q8NGW1	True	False	0	1	0	0	0	0	0	1	1
OR6C1	Q96RD1	True	False	0	1	0	0	0	0	0	1	1
OR6C2	Q9NZP2	True	False	0	1	0	0	0	0	0	1	1
OR6C3	Q9NZP0	True	False	0	1	0	0	0	0	0	1	1
OR6C4	Q8NGE1	True	False	0	1	0	0	0	0	0	1	1
OR6C6	A6NF89	True	False	0	1	0	0	0	0	0	1	1
OR6C65	A6NJZ3	True	False	0	1	0	0	0	0	0	1	1
OR6C68	A6NDL8	True	False	0	1	0	0	0	0	0	0	1
OR6C70	A6NIJ9	True	False	0	1	0	0	0	0	0	1	1
OR6C74	A6NCV1	True	False	0	1	0	0	0	0	0	1	1
OR6C75	A6NL08	True	False	0	1	0	0	0	0	0	1	1
OR6C76	A6NM76	True	False	0	1	0	0	0	0	0	1	1
OR6F1	Q8NGZ6	True	False	0	1	0	0	0	0	0	1	1
OR6J1	Q8NGC5	True	False	0	1	0	0	0	0	0	1	1
OR6K2	Q8NGY2	True	False	0	1	0	0	0	0	0	1	1
OR6K3	Q8NGY3	True	False	0	1	0	0	0	0	0	1	1
OR6K6	Q8NGW6	True	False	0	1	0	0	0	0	0	1	1
OR6M1	Q8NGM8	True	False	0	1	0	0	0	0	0	1	1
OR6N1	Q8NGY5	True	False	0	1	0	0	0	0	0	1	1
OR6N2	Q8NGY6	True	False	0	1	0	0	0	0	0	1	1
OR6P1	Q8NGX9	True	False	0	1	0	0	0	0	0	1	1
OR6Q1	Q8NGQ2	True	False	0	1	0	0	0	0	0	1	1
OR6S1	Q8NH40	True	False	0	1	0	0	0	0	0	1	1
OR6T1	Q8NGN1	True	False	0	1	0	0	0	0	0	1	1
OR6V1	Q8N148	True	False	0	1	0	0	0	0	0	1	1
OR6X1	Q8NH79	True	False	0	1	0	0	0	0	0	1	1
OR6Y1	Q8NGX8	True	False	0	1	0	0	0	0	0	1	1
OR7A10	O76100	True	False	0	1	0	0	0	0	0	1	1
OR7A17	O14581	True	False	0	1	0	0	0	0	0	1	1
OR7A5	Q15622	True	False	0	1	0	0	0	0	0	1	1
OR7C1	O76099	True	False	0	1	0	0	0	0	0	1	1
OR7C2	O60412	True	False	0	1	0	0	0	0	0	1	1
OR7D2	Q96RA2	True	False	0	1	0	0	0	0	0	1	1
OR7D4	Q8NG98	True	False	0	1	0	0	0	0	0	1	1
OR7E24	Q6IFN5	True	False	0	1	0	0	0	0	0	1	1
OR7G1	Q8NGA0	True	False	0	1	0	0	0	0	0	1	1
OR7G2	Q8NG99	True	False	0	1	0	0	0	0	0	1	1
OR7G3	Q8NG95	True	False	0	1	0	0	0	0	0	1	1
OR8A1	Q8NGG7	True	False	0	1	0	0	0	0	0	1	1
OR8B12	Q8NGG6	True	False	0	1	0	0	0	0	0	1	1
OR8B2	Q96RD0	True	False	0	1	0	0	0	0	0	1	1
OR8B3	Q8NGG8	True	False	0	1	0	0	0	0	0	1	1
OR8B4	Q96RC9	True	False	0	1	0	0	0	0	0	1	1
OR8B8	Q15620	True	False	0	1	0	0	0	0	0	1	1
OR8D1	Q8WZ84	True	False	0	1	0	0	0	0	0	1	1
OR8D2	Q9GZM6	True	False	0	1	0	0	0	0	0	1	1
OR8D4	Q8NGM9	True	False	0	1	0	0	0	0	0	1	1
OR8G1	Q15617	True	False	0	1	0	0	0	0	0	1	1
OR8G3	P0DMU2	True	False	0	1	0	0	0	0	0	1	1
OR8G5	Q8NG78	True	False	0	1	0	0	0	0	0	1	1
OR8H1	Q8NGG4	True	False	0	1	0	0	0	0	0	1	1
OR8H2	Q8N162	True	False	0	1	0	0	0	0	0	1	1
OR8H3	Q8N146	True	False	0	1	0	0	0	0	0	1	1
OR8I2	Q8N0Y5	True	False	0	1	0	0	0	0	0	1	1
OR8J1	Q8NGP2	True	False	0	1	0	0	0	0	0	1	1
OR8J2	Q8NGG1	True	False	0	1	0	0	0	0	0	1	1
OR8J3	Q8NGG0	True	False	0	1	0	0	0	0	0	1	1
OR8K1	Q8NGG5	True	False	0	1	0	0	0	0	0	1	1
OR8K3	Q8NH51	True	False	0	1	0	0	0	0	0	1	1
OR8K5	Q8NH50	True	False	0	1	0	0	0	0	0	1	1
OR8S1	Q8NH09	True	False	0	1	0	0	0	0	0	1	1
OR8U1	Q8NH10	True	False	0	1	0	0	0	0	0	1	1
OR8U3	Q8NH85	True	False	0	1	0	0	0	0	0	1	1
OR8U8	P0C7N1	True	False	0	1	0	0	0	0	0	1	1
OR8U9	P0C7N5	True	False	0	1	0	0	0	0	0	1	1
OR9A2	Q8NGT5	True	False	0	1	0	0	0	0	0	1	1
OR9A4	Q8NGU2	True	False	0	1	0	0	0	0	0	1	1
OR9G1	Q8NH87	True	False	0	1	0	0	0	0	0	1	1
OR9G4	Q8NGQ1	True	False	0	1	0	0	0	0	0	1	1
OR9G9	P0C7N8	True	False	0	1	0	0	0	0	0	1	1
OR9H1	Q6UXT6	True	False	0	1	0	0	0	0	0	0	1
OR9I1	Q8NGQ6	True	False	0	1	0	0	0	0	0	1	1
OR9K2	Q8NGE7	True	False	0	1	0	0	0	0	0	1	1
OR9Q1	Q8NGQ5	True	False	0	1	0	0	0	0	0	1	1
OR9Q2	Q8NGE9	True	False	0	1	0	0	0	0	0	1	1
ORAI1	Q96D31	True	False	0	0	1	0	0	0	0	1	1
ORAI2	Q96SN7	True	False	0	0	1	0	0	0	0	0	1
ORAI3	Q9BRQ5	True	False	0	0	1	0	0	0	0	0	1
OSCAR	Q8IYS5	True	False	0	0	0	0	1	0	0	1	0
OSCP1	Q8WVF1	True	False	0	0	0	0	0	0	1	0	0
OSMR	Q99650	True	False	0	0	0	1	0	0	0	1	0
OSTM1	Q86WC4	True	False	0	0	0	1	0	0	0	1	0
OTOA	Q7RTW8	True	False	1	0	0	0	0	0	0	1	0
OTOGL	Q3ZCN5	True	False	0	0	0	0	1	0	0	1	0
OTOP1	Q7RTM1	True	False	0	0	1	0	0	0	0	0	1
OTOP2	Q7RTS6	True	False	0	0	1	0	0	0	0	0	1
OTOP3	Q7RTS5	True	False	0	0	1	0	0	0	0	0	1
OVCH2	Q7RTZ1	True	False	0	0	0	0	1	0	0	1	0
OVGP1	Q12889	True	False	0	0	0	0	1	0	0	1	0
OXER1	Q8TDS5	True	False	0	1	0	0	0	0	0	1	1
OXGR1	Q96P68	True	False	0	1	0	0	0	0	0	1	1
OXTR	P30559	True	False	0	1	0	0	0	0	0	1	1
P2RX1	P51575	True	False	0	0	1	0	0	0	0	1	1
P2RX2	Q9UBL9	True	False	0	0	1	0	0	0	0	1	1
P2RX3	P56373	True	False	0	0	1	0	0	0	0	1	1
P2RX4	Q99571	True	False	0	0	1	0	0	0	0	1	1
P2RX5	Q93086	True	False	0	0	1	0	0	0	0	1	1
P2RX6	O15547	True	False	0	0	1	0	0	0	0	1	1
P2RX7	Q99572	True	False	0	0	1	0	0	0	0	1	1
P2RY1	P47900	True	False	0	1	0	0	0	0	0	1	1
P2RY10	O00398	True	False	0	1	0	0	0	0	0	1	1
P2RY11	Q96G91	True	False	0	1	0	0	0	0	0	1	1
P2RY12	Q9H244	True	False	0	1	0	0	0	0	0	1	1
P2RY13	Q9BPV8	True	False	0	1	0	0	0	0	0	1	1
P2RY14	Q15391	True	False	0	1	0	0	0	0	0	1	1
P2RY2	P41231	True	False	0	1	0	0	0	0	0	1	1
P2RY4	P51582	True	False	0	1	0	0	0	0	0	0	1
P2RY6	Q15077	True	False	0	1	0	0	0	0	0	1	1
P2RY8	Q86VZ1	True	False	0	1	0	0	0	0	0	1	1
P4HB	P07237	True	False	0	0	0	0	1	0	0	0	0
PACC1	Q9H813	True	False	0	0	1	0	0	0	0	1	1
PAEP	P09466	True	False	0	0	0	0	1	0	0	1	0
PAG1	Q9NWQ8	True	False	0	0	0	1	0	0	0	0	1
PAK6	Q9NQU5	True	False	0	0	0	0	0	0	1	0	0
PALM2AKAP2	Q9Y2D5	True	False	1	0	0	0	0	0	0	0	0
PAM	P19021	True	False	0	0	0	1	0	0	0	1	0
PAMR1	Q6UXH9	True	False	0	0	0	0	1	0	0	1	0
PANX1	Q96RD7	True	False	0	0	1	0	0	0	0	1	1
PANX2	Q96RD6	True	False	0	0	1	0	0	0	0	1	1
PANX3	Q96QZ0	True	False	0	0	1	0	0	0	0	1	1
PAPPA	Q13219	True	False	0	0	0	0	1	0	0	1	0
PAPPA2	Q9BXP8	True	False	0	0	0	0	1	0	0	1	0
PAQR5	Q9NXK6	True	False	0	0	1	0	0	0	0	0	1
PAQR6	Q6TCH4	True	False	0	0	1	0	0	0	0	0	1
PAQR7	Q86WK9	True	False	0	0	1	0	0	0	0	0	1
PAQR8	Q8TEZ7	True	False	0	0	1	0	0	0	0	0	1
PAQR9	Q6ZVX9	True	False	0	0	1	0	0	0	0	0	1
PARM1	Q6UWI2	True	False	0	0	0	1	0	0	0	1	0
PATE1	Q8WXA2	True	False	0	0	0	0	1	0	0	0	0
PATE2	Q6UY27	True	False	0	0	0	0	1	0	0	0	0
PATE3	B3GLJ2	True	False	0	0	0	0	1	0	0	0	0
PATE4	P0C8F1	True	False	0	0	0	0	1	0	0	0	0
PAWR	Q96IZ0	True	False	0	0	0	0	0	0	1	0	0
PBOV1	Q9GZY1	True	False	0	0	0	0	0	0	1	0	0
PCARE	A6NGG8	True	False	0	0	0	0	0	1	0	0	0
PCDH1	Q08174	True	False	0	0	0	1	0	0	0	1	0
PCDH10	Q9P2E7	True	False	0	0	0	1	0	0	0	1	0
PCDH11X	Q9BZA7	True	False	0	0	0	1	0	0	0	1	0
PCDH11Y	Q9BZA8	True	False	0	0	0	1	0	0	0	1	0
PCDH12	Q9NPG4	True	False	0	0	0	1	0	0	0	1	0
PCDH15	Q96QU1	True	False	0	0	0	1	0	0	0	1	0
PCDH17	O14917	True	False	0	0	0	1	0	0	0	1	0
PCDH18	Q9HCL0	True	False	0	0	0	1	0	0	0	1	0
PCDH19	Q8TAB3	True	False	0	0	0	1	0	0	0	1	0
PCDH20	Q8N6Y1	True	False	0	0	0	1	0	0	0	1	0
PCDH7	O60245	True	False	0	0	0	1	0	0	0	1	0
PCDH8	O95206	True	False	0	0	0	1	0	0	0	1	0
PCDH9	Q9HC56	True	False	0	0	0	1	0	0	0	1	0
PCDHA1	Q9Y5I3	True	False	0	0	0	1	0	0	0	1	0
PCDHA10	Q9Y5I2	True	False	0	0	0	1	0	0	0	1	0
PCDHA11	Q9Y5I1	True	False	0	0	0	1	0	0	0	1	0
PCDHA12	Q9UN75	True	False	0	0	0	1	0	0	0	1	0
PCDHA13	Q9Y5I0	True	False	0	0	0	1	0	0	0	1	0
PCDHA2	Q9Y5H9	True	False	0	0	0	1	0	0	0	1	0
PCDHA3	Q9Y5H8	True	False	0	0	0	1	0	0	0	1	0
PCDHA4	Q9UN74	True	False	0	0	0	1	0	0	0	1	0
PCDHA5	Q9Y5H7	True	False	0	0	0	1	0	0	0	1	0
PCDHA6	Q9UN73	True	False	0	0	0	1	0	0	0	1	0
PCDHA7	Q9UN72	True	False	0	0	0	1	0	0	0	1	0
PCDHA8	Q9Y5H6	True	False	0	0	0	1	0	0	0	1	0
PCDHA9	Q9Y5H5	True	False	0	0	0	1	0	0	0	1	0
PCDHAC1	Q9H158	True	False	0	0	0	1	0	0	0	1	0
PCDHAC2	Q9Y5I4	True	False	0	0	0	1	0	0	0	1	0
PCDHB1	Q9Y5F3	True	False	0	0	0	1	0	0	0	1	0
PCDHB10	Q9UN67	True	False	0	0	0	1	0	0	0	1	0
PCDHB11	Q9Y5F2	True	False	0	0	0	1	0	0	0	1	0
PCDHB12	Q9Y5F1	True	False	0	0	0	1	0	0	0	1	0
PCDHB13	Q9Y5F0	True	False	0	0	0	1	0	0	0	1	0
PCDHB14	Q9Y5E9	True	False	0	0	0	1	0	0	0	1	0
PCDHB15	Q9Y5E8	True	False	0	0	0	1	0	0	0	1	0
PCDHB16	Q9NRJ7	True	False	0	0	0	1	0	0	0	1	0
PCDHB2	Q9Y5E7	True	False	0	0	0	1	0	0	0	1	0
PCDHB3	Q9Y5E6	True	False	0	0	0	1	0	0	0	1	0
PCDHB4	Q9Y5E5	True	False	0	0	0	1	0	0	0	1	0
PCDHB5	Q9Y5E4	True	False	0	0	0	1	0	0	0	1	0
PCDHB6	Q9Y5E3	True	False	0	0	0	1	0	0	0	1	0
PCDHB7	Q9Y5E2	True	False	0	0	0	1	0	0	0	1	0
PCDHB8	Q9UN66	True	False	0	0	0	1	0	0	0	1	0
PCDHB9	Q9Y5E1	True	False	0	0	0	1	0	0	0	1	0
PCDHGA1	Q9Y5H4	True	False	0	0	0	1	0	0	0	1	0
PCDHGA10	Q9Y5H3	True	False	0	0	0	1	0	0	0	1	0
PCDHGA11	Q9Y5H2	True	False	0	0	0	1	0	0	0	1	0
PCDHGA12	O60330	True	False	0	0	0	1	0	0	0	1	0
PCDHGA2	Q9Y5H1	True	False	0	0	0	1	0	0	0	1	0
PCDHGA3	Q9Y5H0	True	False	0	0	0	1	0	0	0	1	0
PCDHGA4	Q9Y5G9	True	False	0	0	0	1	0	0	0	1	0
PCDHGA5	Q9Y5G8	True	False	0	0	0	1	0	0	0	1	0
PCDHGA6	Q9Y5G7	True	False	0	0	0	1	0	0	0	1	0
PCDHGA7	Q9Y5G6	True	False	0	0	0	1	0	0	0	1	0
PCDHGA8	Q9Y5G5	True	False	0	0	0	1	0	0	0	1	0
PCDHGA9	Q9Y5G4	True	False	0	0	0	1	0	0	0	1	0
