gene_symbol	group	tm_helix_count	protein_length	ecd_length_residues	has_signal_peptide	n_term_extracellular	c_term_extracellular	mouse_has_one2one	cyno_has_one2one	schweke_homomer	alt_iso_diff_topo	has_ec_surface_bind_site	has_concerning_paralog	cyno_ortholog_pct_id	mouse_ortholog_pct_id	homomer_stoichiometry	top_paralog_symbol	top_paralog_ecd_pct	n_ec_surface_bind_sites
NAAA	no	0	359	331	1	1	1	1	1	0	0	0	0	94.7	76.0		ASAH1	32.4	
NAPEPLD	no	0	393	0	0	0	0	1	1	0	0	0	0	98.5	89.3				
NBL1	no	0	181	164	1	1	1	1	1	0	0	0	0	98.9	92.8	2.0	GREM2	24.4	
NCEH1	no	1	408	1	1	1	0	1	1	0	0	0	1	99.0	87.3		AADAC	0.0	
NCKAP1L	no	0	1127	0	0	0	0	1	1	0	0	0	0	98.8	94.9				
NCOA4	no	0	614	0	0	0	0	0	0	0	0	0	0	95.9	80.6	2.0			
NDC1	no	6	674	78	0	0	0	1	1	0	1	0	0	97.8	86.9				
NDFIP1	no	4	221	15	0	0	0	1	1	1	1	0	1	78.3	97.3	2.0	NDFIP2	80.0	
NDRG2	no	0	371	0	0	0	0	0	0	0	0	0	0	94.6	91.9				
NECAB2	no	0	386	0	0	0	0	0	0	0	0	0	0	85.2	86.3	2.0			
NELL2	no	0	816	795	1	1	1	1	1	0	0	0	1	97.3	94.0		NELL1	56.4	
NENF	no	0	172	141	1	1	1	1	1	0	0	0	0	83.7	90.7				
NET1	no	0	596	0	0	0	0	0	0	0	0	0	0	97.3	76.3				
NHERF1	no	0	358	0	0	0	0	1	1	0	0	0	0	97.2	86.6				
NHERF2	no	0	337	0	0	0	0	1	1	0	0	0	0	90.2	91.7				
NHS	no	0	1651	0	0	0	0	1	1	0	0	0	0	96.2	88.6				
NHSL2	no	0	1225	0	0	0	0	1	1	0	0	0	0	97.7	84.2				
NHSL3	no	0	1035	0	0	0	0	1	1	0	0	0	0	91.4	80.9				
NID2	no	0	1375	1345	1	1	1	1	1	0	0	0	1	97.1	80.9		NID1	41.9	
NIPAL1	no	9	410	112	0	1	0	1	1	1	0	1	0	98.5	87.1	2.0	NIPA2	27.7	1.0
NIPAL2	no	9	383	99	0	1	0	1	1	0	0	0	0	96.1	85.4		NIPAL3	31.3	
NIPSNAP1	no	0	284	0	0	0	0	0	0	0	0	0	0	94.7	94.4	4.0			
NKPD1	no	2	610	18	0	0	0	1	1	1	0	0	0	92.8	77.5	2.0			
NMRK2	no	0	230	0	0	0	0	1	1	0	0	0	0	73.0	72.2				
NOD1	no	0	953	0	0	0	0	1	1	0	0	0	0	96.2	81.5				
NOD2	no	0	1040	0	0	0	0	1	1	0	0	0	0	96.1	79.3				
NOMO1	no	1	1222	1128	1	1	0	0	0	0	0	0	1				NOMO3	99.6	
NOMO3	no	1	1222	1128	1	1	0	0	0	0	0	0	1				NOMO2	99.8	
NOS1	no	0	1434	0	0	0	0	1	1	0	0	0	0	98.8	93.7				
NOTCH2NLA	no	0	236	236	0	1	1	0	0	0	0	0	1				NOTCH2NLC	80.5	
NOTCH2NLB	no	0	275	250	1	1	1	0	0	0	0	0	1				NOTCH2NLA	94.0	
NOTCH2NLC	no	0	293	293	0	1	1	0	0	0	0	0	1				NOTCH2NLA	80.5	
NOTCH2NLR	no	0	274	249	1	1	1	0	0	0	0	0	1				NOTCH2	14.1	
NOTUM	no	0	496	474	1	1	1	1	1	0	0	0	0	91.9	90.7				
NOX4	no	6	578	126	0	0	0	1	1	0	1	0	0	97.8	90.7		DUOX1	5.1	
NPC1	no	13	1278	775	1	1	0	1	1	0	0	0	0	97.7	86.4		NPC1L1	38.3	
NPS	no	0	89	66	1	1	1	1	1	0	0	0	0	94.4	73.0				
NPTX2	no	0	431	414	1	1	1	1	1	0	0	0	1	98.6	96.3		NPTX1	57.0	
NRSN1	no	2	195	32	0	0	0	1	1	0	0	0	1	97.9	92.3		NRSN2	43.8	
NRSN2	no	2	204	30	0	0	0	1	1	0	0	0	1	96.6	57.4		NRSN1	40.6	
NSDHL	no	0	373	0	0	0	0	1	1	0	0	0	0	96.8	83.1				
NTN3	no	0	580	562	1	1	1	1	0	0	0	0	1		87.4		NTN1	54.3	
NTN5	no	0	489	473	1	1	1	1	0	0	0	0	1		62.0		USH2A	4.8	
NUCB2	no	0	420	396	1	1	1	1	1	0	0	0	1	99.8	86.0		NUCB1	57.5	
NUDCD1	no	0	583	0	0	0	0	0	0	0	0	0	0	98.5	90.1				
NUMB	no	0	651	0	0	0	0	1	1	0	0	0	0	90.3	93.7				
NUP210	no	1	1887	1784	1	1	0	1	1	0	1	1	1	97.5	84.4		NUP210L	45.8	9.0
NUP210L	no	1	1888	1776	1	1	0	1	1	0	0	1	1	91.8	82.6		NUP210	45.8	6.0
NUP62	no	0	522	0	0	0	0	1	1	0	0	0	0	96.7	80.1				
NXNL1	no	0	212	0	0	0	0	1	0	0	0	0	0		77.8				
NXNL2	no	0	156	0	0	0	0	1	1	0	0	0	0	65.4	84.6				
OCA2	no	14	838	228	0	0	0	1	1	1	1	0	0	90.9	78.2	2.0	SLC13A4	23.2	
OCEL1	no	0	264	0	0	0	0	0	1	0	0	0	0	74.2					
OLFML1	no	0	402	377	1	1	1	0	1	0	0	0	0	99.0			OLFML3	33.2	
OLFML2A	no	0	652	625	1	1	1	1	1	0	0	0	1	96.3	83.3		OLFML2B	43.3	
OLFML2B	no	0	750	728	1	1	1	1	1	0	0	0	1	96.3	83.3		OLFML2A	43.8	
OOSP2	no	0	158	141	1	1	1	0	0	0	0	0	0				PLAC1	23.7	
OOSP3	no	0	193	171	1	1	1	0	0	0	0	0	0						
OOSP4A	no	0	184	165	1	1	1	0	0	0	0	0	0						
OOSP4B	no	0	160	160	0	1	1	0	0	0	0	0	0						
OTOGL	no	0	2353	2322	1	1	1	1	1	0	0	0	0	97.1	86.4		OTOG	33.6	
OVCH2	no	0	564	542	1	1	1	1	1	0	0	0	0	95.0	77.2		PRRG4	12.4	
PACSIN2	no	0	486	0	0	0	0	1	1	1	0	0	0	99.0	93.8	2.0			
PAEP	no	0	180	162	1	1	1	0	1	0	0	0	0	81.1			LCN8	24.7	
PAK6	no	0	681	0	0	0	0	0	0	0	0	0	0		92.7				
PALM	no	0	387	0	0	0	0	1	1	0	0	0	0	82.9	79.8				
PALM2AKAP2	no	0	1103	0	0	0	0	1	1	0	0	0	0	96.9	67.5				
PALMD	no	0	551	0	0	0	0	1	1	0	0	0	0	97.5	80.6				
PALS1	no	0	675	0	0	0	0	1	1	0	0	0	0	99.9	96.7				
PAMR1	no	0	720	699	1	1	1	1	1	0	0	0	0	98.1	90.1		F2	22.6	
PAPPA2	no	0	1791	1769	1	1	1	1	1	0	0	0	1	96.0	79.1		SUSD6	7.6	
PARD3	no	0	1356	0	0	0	0	1	1	0	0	0	0	99.0	90.2				
PARD3B	no	0	1205	0	0	0	0	1	1	0	0	0	0	96.8	84.2				
PARD6A	no	0	346	0	0	0	0	1	1	0	0	0	0	98.8	93.0				
PARD6B	no	0	372	0	0	0	0	1	1	0	0	0	0	94.1	91.4				
PARD6G	no	0	376	0	0	0	0	1	1	0	0	0	0	65.7	78.5				
PATJ	no	0	1801	0	0	0	0	1	1	0	0	0	0	96.3	77.7				
PBOV1	no	0	135	0	0	0	0	0	0	0	0	0	0						
PCARE	no	0	1288	0	0	0	0	1	1	0	0	0	0	92.4	58.2				
PCNX1	no	14	2341	86	0	0	0	1	1	0	1	0	1	98.8	91.0		PCNX3	41.9	
PCNX2	no	14	2137	81	0	0	0	1	1	0	1	0	1	92.2	80.4		PCNX3	46.9	
PCNX3	no	14	2034	72	0	0	0	1	1	0	1	0	1	98.5	94.6		PCNX2	40.7	
PCSK6	no	0	969	909	1	1	1	1	1	0	0	0	1	97.6	90.9		PCSK5	31.4	
PDAP1	no	0	181	0	0	0	0	1	0	0	0	0	0		96.7				
PDCD5	no	0	125	0	0	0	0	0	0	0	0	0	0	100.0	85.6				
PDE4D	no	0	809	0	0	0	0	1	1	1	0	0	0	99.8	97.3	2.0			
PDE9A	no	0	593	0	0	0	0	1	1	1	0	0	0	98.0	83.1	2.0			
PDGFA	no	0	211	191	1	1	1	1	0	1	0	0	0		92.3	2.0	PDGFB	38.9	
PDGFB	no	0	241	221	1	1	1	1	1	1	0	0	0	99.6	89.6	2.0	PDGFA	38.9	
PDGFD	no	0	370	352	1	1	1	1	1	0	0	0	1	87.3	85.1		PDGFC	44.9	
PDZD11	no	0	140	0	0	0	0	1	1	0	0	0	0	100.0	97.1				
PDZD7	no	0	1033	0	0	0	0	0	0	0	0	0	0	94.5	83.1				
PDZD9	no	0	264	0	0	0	0	1	1	0	0	0	0	92.4	68.2				
PEPD	no	0	493	0	0	0	0	0	0	0	0	0	0	98.0	89.0	2.0			
PEX5	no	0	639	0	0	0	0	0	0	0	0	0	0	90.0	87.9				
PFKP	no	0	784	0	0	0	0	0	0	0	0	0	0		88.5	2.0			
PGCKA1	no	0	314	0	0	0	0	1	1	0	0	0	0	89.8	57.3				
PGK1	no	0	417	0	0	0	0	1	0	0	0	0	0		97.8				
PGLYRP4	no	0	373	356	1	1	1	1	1	0	0	0	1	94.6	75.9		PGLYRP3	61.5	
PHACTR2	no	0	634	0	0	0	0	1	1	0	0	0	0	75.0	80.5				
PHLPP1	no	0	1717	0	0	0	0	0	0	0	0	0	0	69.7	85.3				
PI15	no	0	258	239	1	1	1	1	1	0	0	0	1	99.6	93.4		R3HDML	58.6	
PI4K2A	no	0	479	0	0	0	0	1	1	0	0	0	0	92.5	95.4				
PIGT	no	1	578	506	1	1	0	1	1	0	0	1	0	90.7	93.6				2.0
PIK3AP1	no	0	805	0	0	0	0	1	1	1	0	0	0	97.0	84.8	2.0			
PINLYP	no	0	204	178	1	1	1	1	1	0	0	0	0	88.2	55.9		LYPD8	22.9	
PIP4P1	no	2	277	15	0	0	0	1	1	0	1	0	1	99.6	69.3		PIP4P2	40.0	
PIP5K1A	no	0	562	0	0	0	0	1	1	1	0	0	0	94.0	88.1	2.0			
PITPNM2	no	0	1349	0	0	0	0	1	1	0	0	0	0	57.3	86.4				
PJA2	no	0	708	0	0	0	0	1	1	0	0	0	0	95.2	83.2				
PKDCC	no	0	493	469	1	1	1	1	1	0	0	0	0	91.9	92.9				
PKM	no	0	531	0	0	0	0	1	0	0	0	0	0		97.7	2.0			
PKN1	no	0	942	0	0	0	0	1	1	0	0	0	0	59.6	91.5				
PKN2	no	0	984	0	0	0	0	1	1	0	0	0	0	98.9	94.7				
PKP1	no	0	747	0	0	0	0	1	1	0	0	0	0	98.9	95.0				
PKP2	no	0	881	0	0	0	0	1	1	0	0	0	0	98.1	78.0				
PKP3	no	0	797	0	0	0	0	1	0	0	0	0	0		93.5				
PKP4	no	0	1192	0	0	0	0	1	1	0	0	0	0	96.8	96.5				
PLA1A	no	0	456	431	1	1	1	1	1	0	0	0	0	92.3	81.4		LIPI	34.4	
PLA2G10	no	0	165	134	1	1	1	1	1	0	0	0	0	92.7	64.8		PLA2G2D	38.1	
PLA2G12A	no	0	189	167	1	1	1	1	0	0	0	0	1		89.4		PLA2G12B	44.3	
PLA2G2C	no	0	149	131	1	1	1	1	1	0	0	0	0	83.2	65.8		PLA2G2A	33.6	
PLA2G2E	no	0	142	123	1	1	1	1	1	0	0	0	1	95.8	84.5	2.0	PLA2G2A	55.6	
PLA2G3	no	0	509	490	1	1	1	1	1	0	0	0	0	92.5	65.8		PROCA1	18.8	
PLA2G4F	no	0	849	0	0	0	0	1	1	0	1	0	0	93.4	73.6				
PLA2G6	no	0	806	0	0	0	0	1	1	1	0	0	0	97.5	89.8	2.0			
PLA2G7	no	0	441	0	0	0	0	1	1	0	0	0	0	88.9	67.6				
PLAAT3	no	0	162	0	0	0	0	1	1	0	0	0	0	84.0	83.3				
PLAC8	no	0	115	0	0	0	0	1	1	0	0	0	0	93.0	81.7				
PLAT	no	0	562	540	1	1	1	1	1	0	0	0	0	97.2	79.7		KLK15	18.9	
PLBD1	no	0	553	521	1	1	1	1	1	1	0	0	0	86.4	77.4	2.0	PLBD2	35.2	
PLBD2	no	0	589	548	1	1	1	1	1	0	0	0	0	96.3	81.2		PLBD1	35.2	
PLCD3	no	0	789	0	0	0	0	1	1	0	0	0	0	79.6	88.1				
PLCG1	no	0	1290	0	0	0	0	1	1	0	0	0	0	94.7	96.9				
PLCXD2	no	0	305	0	0	0	0	0	0	0	0	0	0		93.5				
PLD1	no	0	1074	0	0	0	0	1	1	0	0	0	0	97.9	91.2				
PLD5	no	1	536	447	0	0	1	1	1	1	1	1	0	87.1	94.2	2.0	PLD3	37.4	1.0
PLEKHA4	no	0	779	0	0	0	0	1	1	0	0	0	0	91.9	80.2				
PLEKHN1	no	0	611	0	0	0	0	1	1	0	0	0	0	91.8	66.6				
PLEKHO2	no	0	490	0	0	0	0	1	0	0	0	0	0		77.6				
PLGLB1	no	0	96	77	1	1	1	0	0	0	0	0	1						
PLPP7	no	5	271	27	0	0	1	1	1	0	0	0	1	99.3	94.8		PLPP6	41.4	
PLSCR3	no	0	295	0	0	0	0	1	0	0	0	0	0		93.2				
PMEL	no	1	661	572	1	1	0	1	1	0	0	1	0	95.2	75.0		GPNMB	28.0	2.0
PMIS2	no	3	150	4	0	0	1	0	0	0	0	0	0				SYNDIG1L	16.7	
PNISR	no	0	805	0	0	0	0	1	1	0	0	0	0	99.6	92.9				
PODN	no	0	613	589	1	1	1	1	1	0	0	0	1	98.0	91.4		PODNL1	41.9	
POMZP3	no	0	187	187	0	1	1	0	0	0	0	0	0				ZP3	35.9	
POTEA	no	0	498	0	0	0	0	0	0	0	0	0	0						
POTEB	no	0	544	0	0	0	0	0	0	0	0	0	0						
POTED	no	0	584	0	0	0	0	0	0	0	0	0	0						
POTEE	no	0	1075	0	0	0	0	0	0	0	0	0	0						
POTEH	no	0	545	0	0	0	0	0	0	0	0	0	0						
PPP1R3F	no	0	799	0	0	0	0	1	0	0	0	0	0		82.2				
PPT2	no	0	302	275	1	1	1	1	1	0	0	0	0	99.3	93.4		PPT1	28.8	
PRADC1	no	0	188	167	1	1	1	1	1	0	0	0	0	98.9	97.9				
PRAF2	no	4	178	3	0	0	0	1	1	0	0	0	0	97.8	91.0		ARL6IP5	25.0	
PRAP1	no	0	151	131	1	1	1	0	0	0	0	0	0						
PRCD	no	1	54	4	0	1	0	1	1	0	0	0	0	98.1	72.2				
PRDX2	no	0	198	0	0	0	0	1	0	1	0	0	0		92.4	2.0			
PREP	no	0	710	0	0	0	0	0	0	0	0	0	0	98.9	95.8				
PRF1	no	0	555	532	1	1	1	1	1	1	0	0	0	94.8	68.3	2.0	CSMD3	6.2	
PRKCA	no	0	672	0	0	0	0	1	1	0	0	0	0	99.7	99.4				
PROK2	no	0	129	102	1	1	1	1	1	0	0	0	1	95.3	75.2		PROK1	44.1	
PRR15L	no	0	103	0	0	0	0	0	0	0	0	0	0	98.1	84.5				
PRR27	no	0	219	204	1	1	1	0	1	0	0	0	0	88.1					
PRR32	no	0	298	0	0	0	0	1	1	0	0	0	0	89.9	51.0				
PRSS22	no	0	317	285	1	1	1	1	1	0	0	0	0	82.6	74.4		TMPRSS6	15.8	
PRSS23	no	0	383	360	1	1	1	1	1	0	0	0	1	99.0	90.6		PRSS35	49.9	
PRSS35	no	0	413	393	1	1	1	1	1	0	0	0	1	96.1	77.2		PRSS23	49.9	
PRSS37	no	0	235	216	1	1	1	1	1	0	0	0	0	97.0	83.0		KLK15	31.2	
PRSS53	no	0	553	530	1	1	1	1	1	0	0	0	0	84.8	80.3		PRSS36	27.0	
PRSS54	no	0	395	366	1	1	1	1	1	0	0	0	0	91.9	57.7		KLK12	18.0	
PSAP	no	0	524	508	1	1	1	1	1	0	0	0	1	96.2	66.2		PSAPL1	44.7	
PSD2	no	0	771	0	0	0	0	1	1	0	0	0	0	90.8	88.3				
PSEN1	no	9	467	40	0	0	1	1	1	0	1	0	1	100.0	92.7		PSEN2	75.6	
PSEN2	no	9	448	41	0	0	1	1	1	0	0	0	1	99.8	96.0		PSEN1	78.0	
PSG11	no	0	335	301	1	1	1	0	0	0	0	0	1				PSG2	89.7	
PSG4	no	0	419	385	1	1	1	0	0	0	0	0	1				PSG7	90.4	
PSG5	no	0	335	301	1	1	1	0	0	0	0	0	1				PSG3	68.0	
PSG8	no	0	426	392	1	1	1	0	0	0	0	0	1				PSG1	90.6	
PTCHD3	no	12	954	440	0	0	0	1	1	0	1	1	0	91.7	67.0		PTCHD4	23.6	1.0
PTEN	no	0	403	0	0	0	0	0	1	0	0	0	0	100.0					
PTER	no	0	349	0	0	0	0	1	1	1	0	0	0	98.0	87.7	2.0			
PTGDS	no	0	190	168	1	1	1	1	1	0	0	0	0	93.7	72.1		LCN2	35.4	
PTK2B	no	0	1009	0	0	0	0	1	1	0	0	0	0	98.9	95.4				
PTK6	no	0	451	0	0	0	0	1	1	0	0	0	0	96.2	80.0				
PTOV1	no	0	416	0	0	0	0	0	0	0	0	0	0	95.0	96.6				
PTPN22	no	0	807	0	0	0	0	1	1	0	0	0	0	95.2	70.9				
PTPN4	no	0	926	0	0	0	0	1	1	0	0	0	0	99.4	94.7				
PTX3	no	0	381	364	1	1	1	1	1	0	0	0	0	94.8	81.9		NPTX2	26.1	
PTX4	no	0	478	453	1	1	1	1	1	0	0	0	0	90.4	65.1		APCS	17.0	
PXDC1	no	0	231	0	0	0	0	1	1	0	0	0	0	98.3	92.2				
PYCARD	no	0	195	0	0	0	0	0	0	0	0	0	0	92.3	71.3				
QPCT	no	0	361	333	1	1	1	1	1	0	0	0	1	97.2	82.0		QPCTL	49.8	
R3HDML	no	0	253	230	1	1	1	1	1	0	0	0	1	94.5	77.9		PI15	58.6	
RAB13	no	0	203	0	0	0	0	1	1	0	0	0	0	100.0	91.6				
RAB22A	no	0	194	0	0	0	0	1	1	0	0	0	0	99.0	85.6				
RAB27B	no	0	218	0	0	0	0	1	1	0	0	0	0	99.1	94.5				
RALA	no	0	206	0	0	0	0	1	1	0	0	0	0	100.0	99.5				
RALBP1	no	0	655	0	0	0	0	1	0	0	0	0	0		91.6				
RALGAPA2	no	0	1873	0	0	0	0	1	1	0	0	0	0	98.6	91.4				
RAPGEF2	no	0	1499	0	0	0	0	1	1	0	0	0	0	99.7	84.9				
RASA4B	no	0	803	0	0	0	0	0	0	0	0	0	0						
RASGRP4	no	0	673	0	0	0	0	1	1	0	0	0	0	96.6	85.7				
RASL10B	no	0	203	0	0	0	0	0	1	0	0	0	0	99.5					
RCCD1	no	0	376	0	0	0	0	1	1	0	0	0	0	85.9	73.7				
RDX	no	0	583	0	0	0	0	1	1	1	0	0	0	99.8	98.5	2.0			
RETNLB	no	0	111	88	1	1	1	0	1	0	0	0	1	86.5			RETN	50.0	
RFPL3	no	0	317	0	0	0	0	0	0	1	0	0	0			2.0			
RFTN2	no	0	501	0	0	0	0	1	1	0	0	0	0	97.2	79.4				
RGS14	no	0	566	0	0	0	0	0	0	0	0	0	0	96.5	85.2				
RGS19	no	0	217	0	0	0	0	1	1	0	0	0	0	98.6	90.3				
RGS7BP	no	0	257	0	0	0	0	1	1	0	0	0	0	99.6	94.6				
RGS8	no	0	180	0	0	0	0	1	1	0	0	0	0	95.0	98.3				
RHBDL3	no	7	404	74	0	0	1	1	1	0	0	0	1	67.8	95.5		RHBDL1	55.4	
RHOA	no	0	193	0	0	0	0	1	1	0	0	0	0	100.0	99.5				
RIGI	no	0	925	0	0	0	0	1	1	0	0	0	0	95.7	77.1				
RIMS2	no	0	1411	0	0	0	0	1	1	0	0	0	0	92.5	91.8				
RIMS4	no	0	269	0	0	0	0	1	1	0	0	0	0	99.6	99.3				
RIPK1	no	0	671	0	0	0	0	1	1	0	0	0	0	94.2	69.6				
RNASE12	no	0	147	127	1	1	1	1	1	0	0	0	0	95.2	67.3		RNASE9	22.9	
RNASE13	no	0	156	134	1	1	1	1	1	0	0	0	0	81.4	69.9		ANG	23.1	
RNASE4	no	0	147	119	1	1	1	1	1	0	0	0	1	96.6	83.7		RNASE1	40.6	
RNF11	no	0	154	0	0	0	0	0	0	0	0	0	0						
RNF114	no	0	228	0	0	0	0	1	1	0	0	0	0	98.7	89.9				
RNF13	no	1	381	149	1	1	0	1	1	0	0	0	1	99.5	93.4		RNF167	54.4	
RNF146	no	0	359	0	0	0	0	1	1	0	0	0	0	98.6	92.5				
RNF149	no	1	400	168	1	1	0	1	1	0	0	1	1	95.8	76.8		RNF148	41.7	3.0
RNF152	no	1	203	16	0	0	1	1	1	0	0	0	1	99.5	97.5	2.0	CD274	1.8	
RNF180	no	1	592	2	0	0	1	1	1	0	1	0	0	97.3	82.1				
RNF217	no	0	542	0	0	0	0	1	1	0	0	0	0	98.2	79.0				
RNF39	no	0	420	0	0	0	0	1	1	0	0	0	0	97.2	83.2				
RNFT2	no	6	444	37	0	0	0	1	1	1	1	0	1	91.4	92.3	2.0	RNFT1	43.6	
RP2	no	0	350	0	0	0	0	1	1	0	0	0	0	99.1	88.0				
RPLP0	no	0	317	0	0	0	0	0	0	0	0	0	0						
RPLP2	no	0	115	0	0	0	0	0	1	0	0	0	0	100.0					
RPRM	no	1	109	58	0	1	0	1	1	0	0	0	0	100.0	97.2		RPRML	33.3	
RRM2	no	0	389	0	0	0	0	0	0	0	0	0	0	98.7	91.5	2.0			
RRP12	no	0	1297	0	0	0	0	1	1	0	0	0	0	97.7	90.4				
RSPO3	no	0	272	251	1	1	1	1	1	0	0	0	1	95.6	89.3		RSPO2	42.2	
RSPRY1	no	0	576	0	0	0	0	1	1	0	0	0	0	99.3	96.7				
RTBDN	no	0	229	199	1	1	1	1	1	0	0	0	0	94.8	54.6		FOLR1	23.4	
RTL3	no	0	475	0	0	0	0	1	0	0	0	0	0		60.0				
RTL4	no	0	310	0	0	0	0	1	1	0	0	0	0	93.5	58.1				
RTL6	no	0	239	0	0	0	0	0	0	0	0	0	0	97.9	92.9				
RTL8C	no	0	209	0	0	0	0	0	0	0	0	0	0						
RTN2	no	4	545	7	0	0	0	1	1	0	0	0	1	77.1	72.3		RTN1	100.0	
RTN3	no	4	1032	2	0	0	0	1	1	0	1	0	1	84.8	63.9		RTN1	100.0	
S100A3	no	0	101	0	0	0	0	1	1	1	0	0	0	98.0	90.1	2.0			
SAMD10	no	0	202	0	0	0	0	1	0	0	0	0	0		92.1				
SAMD12	no	0	201	0	0	0	0	1	1	0	0	0	0	78.6	74.6				
SAPCD1	no	0	148	0	0	0	0	1	1	1	0	0	0	93.8	58.4	2.0			
SAPCD2	no	0	394	0	0	1	0	0	0	0	0	0	0	92.9	75.1	2.0			
SART3	no	0	963	0	0	0	0	1	1	0	0	0	0	98.5	86.8	2.0			
SCG2	no	0	617	590	1	1	1	1	1	0	0	0	0	91.2	81.8				
SCPEP1	no	0	452	426	1	1	1	1	1	1	0	0	0	96.0	82.3	2.0	CPVL	26.9	
SCPPPQ1	no	0	79	64	1	1	1	0	0	0	0	0	0						
SCRG1	no	0	98	78	1	1	1	1	1	0	0	0	0	93.9	81.6				
SCRIB	no	0	1655	0	0	0	0	1	0	0	0	0	0		87.1				
SDCBP	no	0	298	0	0	0	0	1	1	1	0	0	0	94.0	90.3	2.0			
SDIM1	no	0	146	0	0	0	0	0	0	0	0	0	0						
SELENOF	no	0	165	134	1	1	1	1	1	0	0	0	0	97.0	90.9		SELENOM	21.6	
SELENOP	no	0	381	363	1	1	1	1	0	0	0	0	0		71.1				
SELENOS	no	1	189	28	0	1	0	1	1	0	0	0	0	84.7	83.6				
SEMA3C	no	0	751	730	1	1	1	1	1	1	0	0	1	99.2	97.1	2.0	SEMA3F	52.3	
SEMA3E	no	0	775	750	1	1	1	1	1	1	0	0	1	99.2	90.2	2.0	SEMA3G	50.8	
SEMA3G	no	0	782	760	1	1	1	1	1	1	0	0	1	97.8	87.1	2.0	SEMA3E	50.9	
SERPINB2	no	0	415	0	0	0	0	1	1	0	0	0	0	94.9	75.9				
SERPINB5	no	0	375	0	0	0	0	1	1	0	0	0	0	98.7	89.1				
SFTA2	no	0	78	59	1	1	1	1	1	0	0	0	0	98.7	53.8				
SFTPA2	no	0	248	229	1	1	1	0	0	1	0	0	1			4.0	SFTPA1	97.4	
SGPL1	no	1	568	39	0	1	0	1	1	0	0	0	0	99.6	84.7	2.0			
SGSH	no	0	502	482	1	1	1	1	1	0	0	0	0	96.6	88.2	2.0	ARSA	30.5	
SGSM2	no	0	1006	0	0	0	0	0	0	0	0	0	0	97.8	88.6				
SH3TC2	no	0	1288	0	0	0	0	0	0	0	0	0	0	97.4	81.6				
SH3YL1	no	0	342	0	0	0	0	1	1	0	0	0	0	98.8	92.4				
SHANK1	no	0	2161	0	0	0	0	1	0	0	0	0	0		93.9				
SHANK2	no	0	1849	0	0	0	0	1	1	0	0	0	0	67.6	89.3				
SHBG	no	0	402	373	1	1	1	1	1	1	0	0	0	87.3	66.2	2.0	PROS1	18.1	
SHISA2	no	1	295	84	1	1	0	1	1	0	0	0	1	98.3	92.5		SHISA3	60.7	
SHISA3	no	1	238	77	1	1	0	1	1	0	0	0	1	98.7	92.9		SHISA2	60.7	
SHISAL1	no	1	199	73	1	1	0	1	0	0	0	0	0		93.5		SHISA4	30.1	
SHISAL2A	no	1	190	64	0	1	0	1	1	0	0	0	1	70.5	74.7		SHISAL2B	58.2	
SHKBP1	no	0	707	0	0	0	0	1	1	0	0	0	0	98.6	92.8				
SHROOM1	no	0	852	0	0	0	0	1	0	0	0	0	0		59.3				
SHROOM2	no	0	1616	0	0	0	0	1	0	0	0	0	0		63.9				
SHROOM3	no	0	1996	0	0	0	0	1	1	0	0	0	0	88.1	71.2				
SIAE	no	0	523	500	1	1	1	1	1	0	0	0	0	96.9	78.6				
SIPA1L3	no	0	1781	0	0	0	0	1	1	0	0	0	0	93.8	91.2				
SIRT2	no	0	389	0	0	0	0	0	0	0	0	0	0		79.2				
SKAP1	no	0	359	0	0	0	0	1	1	1	0	0	0	97.5	81.6	2.0			
SLC10A3	no	9	477	200	1	1	0	1	1	0	0	0	0	95.4	85.1		SLC10A5	29.0	
SLC10A4	no	9	437	154	0	1	0	0	1	0	0	0	0	96.8			SLC10A1	15.6	
SLC10A7	no	10	340	70	0	0	0	1	1	0	1	0	0	97.9	94.7				
SLC11A1	no	12	550	119	0	0	0	1	1	0	1	0	1	97.1	86.9		SLC11A2	57.1	
SLC12A9	no	12	914	100	0	0	0	1	1	1	1	0	0	94.6	93.2	2.0	SLC12A8	24.0	
SLC15A3	no	12	581	151	0	0	0	1	1	0	0	1	1	91.6	80.7		SLC15A4	41.7	1.0
SLC15A5	no	12	579	108	0	0	0	1	1	0	0	0	0	95.0	62.7		SLC15A1	8.8	
SLC17A6	no	12	582	96	0	0	0	1	1	0	0	0	1	99.7	97.4		SLC17A7	86.5	
SLC17A7	no	12	560	93	0	0	0	1	0	0	0	0	1		98.6		SLC17A6	83.3	
SLC18A3	no	12	532	112	0	0	0	1	1	0	0	0	0	98.3	94.2		SLC18A2	27.9	
SLC18B1	no	12	456	53	0	0	0	1	1	0	0	0	0	96.3	79.8		SLC18A3	12.5	
SLC22A10	no	12	541	139	0	0	0	0	0	0	1	0	1				SLC22A9	73.4	
SLC24A5	no	10	500	103	1	1	1	1	1	0	0	0	0	95.8	84.8		SLC24A4	36.7	
SLC2A6	no	12	507	80	0	0	0	1	1	0	0	0	0	95.9	81.5		SLC2A10	23.7	
SLC30A6	no	6	461	29	0	0	0	1	1	1	1	0	0	98.3	92.2	2.0	SLC30A1	21.7	
SLC33A1	no	12	549	116	0	0	0	1	1	0	0	0	0	98.7	93.6		SLC33A2	17.2	
SLC35F4	no	10	521	51	0	0	0	1	1	0	0	0	1	93.8	95.3		SLC35F3	52.9	
