gene_symbol	uniprot_acc	triage_verdict	triage_reason	deep_dive_reason	deep_dive_tier	go_surface_flag	surfy_surface_flag	hpa_surface_flag	uniprot_optimized	cspa_optimized
OR6F1	Q8NGZ6	yes	multipass_with_exposed_loops	classical_surface_receptor	likely	0	1	0	1	0
OR6J1	Q8NGC5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6K2	Q8NGY2	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6K3	Q8NGY3	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6K6	Q8NGW6	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6M1	Q8NGM8	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR6N1	Q8NGY5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6N2	Q8NGY6	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6P1	Q8NGX9	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6Q1	Q8NGQ2	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6S1	Q8NH40	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6T1	Q8NGN1	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6V1	Q8N148	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6X1	Q8NH79	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR6Y1	Q8NGX8	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7A10	O76100	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR7A17	O14581	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7A5	Q15622	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7C1	O76099	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7C2	O60412	yes	multipass_with_exposed_loops	other	low	0	1	0	1	0
OR7D2	Q96RA2	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7D4	Q8NG98	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7E24	Q6IFN5	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR7G1	Q8NGA0	yes	multipass_with_exposed_loops	other	low	0	1	0	1	0
OR7G2	Q8NG99	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR7G3	Q8NG95	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8A1	Q8NGG7	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8B12	Q8NGG6	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8B2	Q96RD0	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8B3	Q8NGG8	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR8B4	Q96RC9	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8B8	Q15620	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8D1	Q8WZ84	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
OR8D2	Q9GZM6	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
OR8D4	Q8NGM9	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8G1	Q15617	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8G3	P0DMU2	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	1	0
OR8G5	Q8NG78	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8H1	Q8NGG4	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8H2	Q8N162	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8H3	Q8N146	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8I2	Q8N0Y5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8J1	Q8NGP2	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8J2	Q8NGG1	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8J3	Q8NGG0	yes	multipass_with_exposed_loops	other	low	0	1	0	1	0
OR8K1	Q8NGG5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8K3	Q8NH51	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8K5	Q8NH50	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8S1	Q8NH09	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8U1	Q8NH10	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8U3	Q8NH85	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8U8	P0C7N1	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR8U9	P0C7N5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9A2	Q8NGT5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9A4	Q8NGU2	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9G1	Q8NH87	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9G4	Q8NGQ1	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9G9	P0C7N8	yes	multipass_with_exposed_loops	classical_surface_receptor	likely	0	1	0	1	0
OR9H1	Q6UXT6	yes	multipass_with_exposed_loops	other	low	0	0	0	1	0
OR9I1	Q8NGQ6	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9K2	Q8NGE7	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9Q1	Q8NGQ5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
OR9Q2	Q8NGE9	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
ORAI1	Q96D31	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	0	1	0
ORAI2	Q96SN7	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
ORAI3	Q9BRQ5	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	0	0	1	0
OSCAR	Q8IYS5	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	0	1	1	1
OSCP1	Q8WVF1	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	1	0	0	0	0
OSMR	Q99650	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
OSTM1	Q86WC4	contextual	lysosomal_exocytosis	lysosomal_exocytosis	low	0	1	0	0	1
OTOA	Q7RTW8	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	1	1	0	1	0
OTOGL	Q3ZCN5	no	secreted_only	secreted_only	no	0	0	0	0	0
OTOP1	Q7RTM1	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
OTOP2	Q7RTS6	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
OTOP3	Q7RTS5	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
OVCH2	Q7RTZ1	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
OVGP1	Q12889	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
OXER1	Q8TDS5	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
OXGR1	Q96P68	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	0
OXTR	P30559	yes	multipass_with_exposed_loops	classical_surface_receptor	likely	0	1	0	1	0
P2RX1	P51575	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
P2RX2	Q9UBL9	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
P2RX3	P56373	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
P2RX4	Q99571	contextual	lysosomal_exocytosis	lysosomal_exocytosis	likely	0	1	0	1	0
P2RX5	Q93086	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	0	1	1	0
P2RX6	O15547	yes	multipass_with_exposed_loops	stable_complex_partner	canonical	0	1	0	1	0
P2RX7	Q99572	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	1
P2RY1	P47900	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	1	1	0	1	0
P2RY10	O00398	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	1
P2RY11	Q96G91	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	1
P2RY12	Q9H244	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	1	1	0	1	0
P2RY13	Q9BPV8	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
P2RY14	Q15391	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
P2RY2	P41231	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
P2RY4	P51582	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
P2RY6	Q15077	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
P2RY8	Q86VZ1	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	1
P4HB	P07237	contextual	dual_localization	dual_localization	likely	1	0	0	1	0
PACC1	Q9H813	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	0	0	1	0
PACSIN2	Q9UNF0	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
PAEP	P09466	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
PAG1	Q9NWQ8	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	0	1	1	0
PALM	O75781	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	1	0
PALM2AKAP2	Q9Y2D5	contextual	dual_localization	inner_leaflet_anchored	no	0	0	1	1	0
PALMD	Q9NP74	no	inner_leaflet_anchored	cytoplasmic	no	0	0	1	0	0
PALS1	Q8N3R9	no	inner_leaflet_anchored	cytoplasmic	no	1	0	1	1	0
PAM	P19021	contextual	dual_localization	tissue_restricted_surface	likely	0	1	0	0	0
PAMR1	Q6UXH9	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
PANX1	Q96RD7	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	1
PANX2	Q96RD6	contextual	dual_localization	dual_localization	low	0	1	1	1	0
PANX3	Q96QZ0	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
PAPPA	Q13219	contextual	stable_surface_attachment	stable_surface_attachment	canonical	0	0	0	0	0
PAPPA2	Q9BXP8	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
PAQR5	Q9NXK6	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
PAQR6	Q6TCH4	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	0	0	1	0
PAQR7	Q86WK9	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	0	0	1	0
PAQR8	Q8TEZ7	contextual	dual_localization	dual_localization	canonical	0	0	1	1	0
PAQR9	Q6ZVX9	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	0	0	1	0
PARD3	Q8TEW0	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
PARD3B	Q8TEW8	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
PARD6A	Q9NPB6	no	cytoplasmic	inner_leaflet_anchored	no	1	0	1	0	0
PARD6B	Q9BYG5	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
PARD6G	Q9BYG4	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
PARM1	Q6UWI2	contextual	tissue_restricted_surface	dual_localization	low	0	1	0	1	1
PATE1	Q8WXA2	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	0	0	0	0
PATE2	Q6UY27	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	0	0	0	0
PATE3	B3GLJ2	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	0	0	0	0
PATE4	P0C8F1	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
PATJ	Q8NI35	no	cytoplasmic	cytoplasmic	no	1	0	1	1	0
PAWR	Q96IZ0	contextual	cell_state_induced	cell_state_induced	low	0	0	0	0	0
PCARE	A6NGG8	no	inner_leaflet_anchored	inner_leaflet_anchored	no	0	0	0	0	0
PCDH1	Q08174	yes	classical_surface_receptor	classical_surface_receptor	likely	0	1	1	1	1
PCDH10	Q9P2E7	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
PCDH11X	Q9BZA7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDH11Y	Q9BZA8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDH12	Q9NPG4	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDH15	Q96QU1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
PCDH17	O14917	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PCDH18	Q9HCL0	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
PCDH19	Q8TAB3	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
PCDH20	Q8N6Y1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
PCDH7	O60245	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PCDH8	O95206	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	0
PCDH9	Q9HC56	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
PCDHA1	Q9Y5I3	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHA10	Q9Y5I2	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
PCDHA11	Q9Y5I1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
PCDHA12	Q9UN75	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHA13	Q9Y5I0	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHA2	Q9Y5H9	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHA3	Q9Y5H8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHA4	Q9UN74	yes	classical_surface_receptor	tissue_restricted_surface	low	0	1	1	1	0
PCDHA5	Q9Y5H7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHA6	Q9UN73	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
PCDHA7	Q9UN72	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHA8	Q9Y5H6	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHA9	Q9Y5H5	yes	classical_surface_receptor	classical_surface_receptor	likely	0	1	0	1	0
PCDHAC1	Q9H158	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHAC2	Q9Y5I4	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB1	Q9Y5F3	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	0
PCDHB10	Q9UN67	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB11	Q9Y5F2	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHB12	Q9Y5F1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHB13	Q9Y5F0	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	0
PCDHB14	Q9Y5E9	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB15	Q9Y5E8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB16	Q9NRJ7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHB2	Q9Y5E7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB3	Q9Y5E6	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB4	Q9Y5E5	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHB5	Q9Y5E4	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHB6	Q9Y5E3	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB7	Q9Y5E2	yes	classical_surface_receptor	classical_surface_receptor	likely	0	1	0	1	0
PCDHB8	Q9UN66	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHB9	Q9Y5E1	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	0
PCDHGA1	Q9Y5H4	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA10	Q9Y5H3	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA11	Q9Y5H2	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHGA12	O60330	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
PCDHGA2	Q9Y5H1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA3	Q9Y5H0	yes	classical_surface_receptor	cell_state_induced	likely	0	1	1	1	0
PCDHGA4	Q9Y5G9	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA5	Q9Y5G8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA6	Q9Y5G7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA7	Q9Y5G6	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGA8	Q9Y5G5	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
PCDHGA9	Q9Y5G4	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	1	1	1
PCDHGB1	Q9Y5G3	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
PCDHGB2	Q9Y5G2	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGB3	Q9Y5G1	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	0
PCDHGB4	Q9UN71	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PCDHGB5	Q9Y5G0	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
PCDHGB6	Q9Y5F9	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHGB7	Q9Y5F8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
PCDHGC3	Q9UN70	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	1	1	1
PCDHGC4	Q9Y5F7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
PCDHGC5	Q9Y5F6	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PCED1B	Q96HM7	yes	classical_surface_receptor	other	uncertain	0	0	0	0	0
PCNX1	Q96RV3	no	endomembrane_resident	endomembrane_resident	no	0	1	0	0	0
PCNX2	A6NKB5	contextual	dual_localization	endomembrane_resident	no	0	1	0	0	0
PCNX3	Q9H6A9	contextual	dual_localization	endomembrane_resident	no	0	0	0	0	0
PCSK4	Q6UW60	no	endomembrane_resident	tissue_restricted_surface	likely	0	0	0	0	0
PCSK5	Q92824	contextual	dual_localization	tissue_restricted_surface	likely	0	1	0	1	0
PCSK6	P29122	no	secreted_only	secreted_only	no	1	0	0	0	0
PCSK7	Q16549	contextual	dual_localization	dual_localization	likely	0	0	0	1	0
PCSK9	Q8NBP7	contextual	stable_surface_attachment	stable_surface_attachment	canonical	1	0	0	1	0
PDAP1	Q13442	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
PDCD1	Q15116	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
PDCD1LG2	Q9BQ51	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
PDE4D	Q08499	no	cytoplasmic	cytoplasmic	no	1	0	1	1	0
PDE9A	O76083	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
PDGFA	P04085	contextual	dual_localization	secreted_only	no	1	0	0	0	0
PDGFB	P01127	contextual	dual_localization	secreted_only	no	1	0	0	0	0
PDGFC	Q9NRA1	contextual	dual_localization	cell_state_induced	likely	1	0	1	1	0
PDGFD	Q9GZP0	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
PDGFRA	P16234	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PDGFRB	P09619	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
PDGFRL	Q15198	contextual	dual_localization	cell_state_induced	low	0	0	0	0	0
PDIA3	P30101	contextual	dual_localization	cell_state_induced	likely	1	0	0	0	0
PDIA4	P13667	contextual	dual_localization	dual_localization	likely	1	0	0	0	0
PDIA6	Q15084	contextual	dual_localization	cell_state_induced	likely	0	0	0	1	0
PDPN	Q86YL7	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	0	1	1	0
PDZD11	Q5EBL8	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	0	0
PDZD2	O15018	contextual	cell_state_induced	dual_localization	low	0	0	1	0	0
PDZD9	Q8IXQ8	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
PDZK1IP1	Q13113	contextual	dual_localization	cell_state_induced	canonical	0	0	0	1	0
PEAR1	Q5VY43	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
PEBP4	Q96S96	contextual	dual_localization	cell_state_induced	likely	0	0	0	0	0
PECAM1	P16284	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
PEG10	Q86TG7	contextual	dual_localization	dual_localization	low	0	0	0	0	0
PERP	Q96FX8	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	0	0	1	0
PGAP6	Q9HCN3	contextual	lysosomal_exocytosis	multipass_with_exposed_loops	canonical	0	1	0	1	1
PGCKA1	Q8IY42	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
PGK1	P00558	contextual	cell_state_induced	secreted_only	no	0	0	0	0	0
PGLYRP3	Q96LB9	contextual	cell_state_induced	cell_state_induced	low	0	0	0	0	0
PGLYRP4	Q96LB8	no	secreted_only	secreted_only	no	0	0	1	0	0
PGRMC1	O00264	contextual	cell_state_induced	cell_state_induced	likely	0	0	0	0	0
PGRMC2	O15173	no	endomembrane_resident	tissue_restricted_surface	low	0	0	1	0	0
PHACTR2	O75167	no	inner_leaflet_anchored	inner_leaflet_anchored	no	0	0	1	0	0
PHB1	P35232	contextual	dual_localization	dual_localization	likely	1	0	0	0	0
PHB2	Q99623	contextual	dual_localization	dual_localization	likely	1	0	0	0	0
PHEX	P78562	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	0
PI15	O43692	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
PI16	Q6UXB8	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	0	1
PI3	P19957	contextual	stable_surface_attachment	stable_surface_attachment	low	1	0	1	0	0
PI4K2A	Q9BTU6	no	inner_leaflet_anchored	endomembrane_resident	no	1	0	1	0	0
PIANP	Q8IYJ0	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	0	0	1	0
