uniprot_accession	hgnc_id	hgnc_symbol	gene_symbol	ensembl_gene	ncbi_gene_id	src_sonnet	src_surfy	src_go	src_hpa	uniprot_optimized	cspa_optimized	n_sources_optimized	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
Q16288	HGNC:8033	NTRK3	NTRK3	ENSG00000140538	4916.0	1	1	0	0	1	1	3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
P30989	HGNC:8039	NTSR1	NTSR1	ENSG00000101188	4923.0	1	1	0	1	1	1	4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
O95665	HGNC:8040	NTSR2	NTSR2	ENSG00000169006	23620.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
P80303	HGNC:8044	NUCB2	NUCB2	ENSG00000070081	4925.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q96RS6	HGNC:24306	NUDCD1	NUDCD1	ENSG00000120526	84955.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8IVD9	HGNC:22208	NUDCD3	NUDCD3	ENSG00000015676	23386.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
P49757	HGNC:8060	NUMB	NUMB	ENSG00000133961	8650.0	0	0	1	1	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8TEM1	HGNC:30052	NUP210	NUP210	ENSG00000132182	23225.0	0	1	0	0	0	1	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Q5VU65	HGNC:29915	NUP210L	NUP210L	ENSG00000143552	91181.0	0	1	0	0	0	0	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
P37198	HGNC:8066	NUP62	NUP62	ENSG00000213024	23636.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Q96E22	HGNC:21042	NUS1	NUS1	ENSG00000153989	116150.0	1	0	0	1	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
Q96CM4	HGNC:25179	NXNL1	NXNL1	ENSG00000171773	115861.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q5VZ03	HGNC:30482	NXNL2	NXNL2	ENSG00000130045	158046.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q8N323	HGNC:28527	NXPE1	NXPE1	ENSG00000095110	120400.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
Q96DL1	HGNC:26331	NXPE2	NXPE2	ENSG00000204361	120406.0	1	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Q969Y0	HGNC:28238	NXPE3	NXPE3	ENSG00000144815	91775.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
Q6UWF7	HGNC:23117	NXPE4	NXPE4	ENSG00000137634	54827.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
P58417	HGNC:20693	NXPH1	NXPH1	ENSG00000122584	30010.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
O95156	HGNC:8076	NXPH2	NXPH2	ENSG00000144227	11249.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
O95157	HGNC:8077	NXPH3	NXPH3	ENSG00000182575	11248.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
O95158	HGNC:8078	NXPH4	NXPH4	ENSG00000182379	11247.0	1	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q9GZU5	HGNC:8082	NYX	NYX	ENSG00000188937	60506.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q9Y6K5	HGNC:8088	OAS3	OAS3	ENSG00000111331	4940.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q5VST9	HGNC:15719	OBSCN	OBSCN	ENSG00000154358	84033.0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q04671	HGNC:8101	OCA2	OCA2	ENSG00000104044	4948.0	0	0	0	1	1	0	2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H607	HGNC:26221	OCEL1	OCEL1	ENSG00000099330	79629.0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q16625	HGNC:8104	OCLN	OCLN	ENSG00000197822	100506658.0	1	0	1	1	1	0	3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
P0CE72	HGNC:8105	OCM	OCM	ENSG00000122543	654231.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
P0CE71	HGNC:34396	OCM2	OCM2	ENSG00000135175	4951.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Q9BR26	HGNC:16116	OCSTAMP	OCSTAMP	ENSG00000149635	128506.0	1	0	0	0	1	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
A1E959	HGNC:26043	ODAM	ODAM	ENSG00000109205	54959.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q17RF5	HGNC:26300	ODAPH	ODAPH	ENSG00000174792	152816.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q5SWX8	HGNC:24299	ODR4	ODR4	ENSG00000157181	54953.0	0	0	0	1	0	0	1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
Q5TC84	HGNC:21378	OGFRL1	OGFRL1	ENSG00000119900	79627.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
P20774	HGNC:8126	OGN	OGN	ENSG00000106809	4969.0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
O15294	HGNC:8127	OGT	OGT	ENSG00000147162	8473.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Q8WWZ8	HGNC:29953	OIT3	OIT3	ENSG00000138315	170392.0	1	0	1	0	0	0	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q99784	HGNC:17187	OLFM1	OLFM1	ENSG00000130558	10439.0	1	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
O95897	HGNC:17189	OLFM2	OLFM2	ENSG00000105088	93145.0	1	0	1	0	0	0	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q96PB7	HGNC:17990	OLFM3	OLFM3	ENSG00000118733	118427.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q6UX06	HGNC:17190	OLFM4	OLFM4	ENSG00000102837	10562.0	1	0	0	1	0	0	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q6UWY5	HGNC:24473	OLFML1	OLFML1	ENSG00000183801	283298.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q68BL7	HGNC:27270	OLFML2A	OLFML2A	ENSG00000185585	169611.0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q68BL8	HGNC:24558	OLFML2B	OLFML2B	ENSG00000162745	25903.0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Q9NRN5	HGNC:24956	OLFML3	OLFML3	ENSG00000116774	56944.0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
P78380	HGNC:8133	OLR1	OLR1	ENSG00000173391	4973.0	1	1	0	1	1	1	4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
P23515	HGNC:8135	OMG	OMG	ENSG00000126861	4974.0	1	1	0	0	1	0	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
A8MZH6	HGNC:49233	OOSP1	OOSP1	ENSG00000284873	255649.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q86WS3	HGNC:26699	OOSP2	OOSP2	ENSG00000149507	219990.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
A0A2R8YFM6	HGNC:53903	OOSP3	OOSP3	ENSG00000285231	112577461.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A0A2R8YFL7	HGNC:53904	OOSP4A	OOSP4A	ENSG00000285010	112577462.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
A0A2R8Y4Y8	HGNC:53905	OOSP4B	OOSP4B	ENSG00000255393	107987155.0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Q96PE5	HGNC:20707	OPALIN	OPALIN	ENSG00000197430	93377.0	1	1	0	0	1	0	2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
Q14982	HGNC:8143	OPCML	OPCML	ENSG00000183715	4978.0	1	1	0	0	1	1	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
O60890	HGNC:8148	OPHN1	OPHN1	ENSG00000079482	4983.0	0	0	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
P04000	HGNC:9936	OPN1LW	OPN1LW	ENSG00000102076	5956.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P04001	HGNC:4206	OPN1MW	OPN1MW	ENSG00000268221	2652.0	1	1	1	0	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P0DN77	HGNC:26952	OPN1MW2	OPN1MW2	ENSG00000166160	728458.0	1	0	1	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P0DN78	HGNC:51831	OPN1MW3	OPN1MW3	ENSG00000269433	101060233.0	1	0	1	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P03999	HGNC:1012	OPN1SW	OPN1SW	ENSG00000128617	611.0	1	1	1	0	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H1Y3	HGNC:14007	OPN3	OPN3	ENSG00000054277	23596.0	1	1	0	1	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9UHM6	HGNC:14449	OPN4	OPN4	ENSG00000122375	94233.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q6U736	HGNC:19992	OPN5	OPN5	ENSG00000124818	221391.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P41143	HGNC:8153	OPRD1	OPRD1	ENSG00000116329	4985.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P41145	HGNC:8154	OPRK1	OPRK1	ENSG00000082556	4986.0	1	1	0	1	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P41146	HGNC:8155	OPRL1	OPRL1	ENSG00000125510	4987.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P35372	HGNC:8156	OPRM1	OPRM1	ENSG00000112038	4988.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H208	HGNC:8161	OR10A2	OR10A2	ENSG00000170790	341276.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
P58181	HGNC:8162	OR10A3	OR10A3	ENSG00000170683	26496.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H209	HGNC:15130	OR10A4	OR10A4	ENSG00000170782	283297.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9H207	HGNC:15131	OR10A5	OR10A5	ENSG00000166363	144124.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH74	HGNC:15132	OR10A6	OR10A6	ENSG00000279000	390093.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGE5	HGNC:15329	OR10A7	OR10A7	ENSG00000179919	121364.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH08	HGNC:14758	OR10AC1	OR10AC1	ENSG00000176510	392133.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGE0	HGNC:14819	OR10AD1	OR10AD1	ENSG00000172640	121275.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH19	HGNC:19607	OR10AG1	OR10AG1	ENSG00000174970	282770.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96KK4	HGNC:8165	OR10C1	OR10C1	ENSG00000206474	442194.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH80	HGNC:8168	OR10D3	OR10D3	ENSG00000197309	26497.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NGC3	HGNC:8170	OR10G2	OR10G2	ENSG00000255582	26534.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGC4	HGNC:8171	OR10G3	OR10G3	ENSG00000169208	26533.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGN3	HGNC:14809	OR10G4	OR10G4	ENSG00000254737	390264.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH81	HGNC:14836	OR10G6	OR10G6	ENSG00000198674	79490.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8NGN6	HGNC:14842	OR10G7	OR10G7	ENSG00000182634	390265.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGN5	HGNC:14845	OR10G8	OR10G8	ENSG00000234560	219869.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGN4	HGNC:15129	OR10G9	OR10G9	ENSG00000236981	219870.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9Y4A9	HGNC:8172	OR10H1	OR10H1	ENSG00000186723	26539.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
O60403	HGNC:8173	OR10H2	OR10H2	ENSG00000171942	26538.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
O60404	HGNC:8174	OR10H3	OR10H3	ENSG00000171936	26532.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NGA5	HGNC:15388	OR10H4	OR10H4	ENSG00000176231	126541.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGA6	HGNC:15389	OR10H5	OR10H5	ENSG00000172519	284433.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P30954	HGNC:8175	OR10J1	OR10J1	ENSG00000196184	26476.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P0C629	HGNC:15408	OR10J4	OR10J4	ENSG00000249730	391121.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NHC4	HGNC:14993	OR10J5	OR10J5	ENSG00000184155	127385.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGX5	HGNC:14693	OR10K1	OR10K1	ENSG00000173285	391109.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q6IF99	HGNC:14826	OR10K2	OR10K2	ENSG00000180708	391107.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGE3	HGNC:15378	OR10P1	OR10P1	ENSG00000175398	121130.0	1	1	0	1	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGQ4	HGNC:15134	OR10Q1	OR10Q1	ENSG00000180475	219960.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGX6	HGNC:14820	OR10R2	OR10R2	ENSG00000198965	343406.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8NGN2	HGNC:14807	OR10S1	OR10S1	ENSG00000196248	219873.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGX3	HGNC:14816	OR10T2	OR10T2	ENSG00000186306	128360.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGI7	HGNC:15136	OR10V1	OR10V1	ENSG00000172289	390201.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGF6	HGNC:15139	OR10W1	OR10W1	ENSG00000172772	81341.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NGY0	HGNC:14995	OR10X1	OR10X1	ENSG00000279111	128367.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGY1	HGNC:14996	OR10Z1	OR10Z1	ENSG00000198967	128368.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9GZK7	HGNC:8176	OR11A1	OR11A1	ENSG00000204694	26531.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGC1	HGNC:15346	OR11G2	OR11G2	ENSG00000196832	390439.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NG94	HGNC:15404	OR11H1	OR11H1	ENSG00000130538	81061.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
B2RN74	HGNC:30738	OR11H12	OR11H12	ENSG00000257115	440153.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH07	HGNC:14716	OR11H2	OR11H2	ENSG00000258453	79334.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGC9	HGNC:15347	OR11H4	OR11H4	ENSG00000176198	390442.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGC7	HGNC:15349	OR11H6	OR11H6	ENSG00000176219	122748.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8NGC8	HGNC:15350	OR11H7	OR11H7	ENSG00000258806	390441.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGX0	HGNC:14998	OR11L1	OR11L1	ENSG00000197591	391189.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P0DN82	HGNC:8177	OR12D1	OR12D1	ENSG00000251608	26530.0	1	0	0	0	1	0	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P58182	HGNC:8178	OR12D2	OR12D2	ENSG00000280236	26529.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9UGF7	HGNC:13963	OR12D3	OR12D3	ENSG00000112462	81797.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGR1	HGNC:14772	OR13A1	OR13A1	ENSG00000256574	79290.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS9	HGNC:14701	OR13C2	OR13C2	ENSG00000276119	392376.0	1	1	0	1	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS6	HGNC:14704	OR13C3	OR13C3	ENSG00000204246	138803.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Q8NGS5	HGNC:14722	OR13C4	OR13C4	ENSG00000148136	138804.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS8	HGNC:15100	OR13C5	OR13C5	ENSG00000277556	138799.0	1	1	0	1	1	0	3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS7	HGNC:15103	OR13C8	OR13C8	ENSG00000186943	138802.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGT0	HGNC:15104	OR13C9	OR13C9	ENSG00000136839	286362.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGV5	HGNC:14695	OR13D1	OR13D1	ENSG00000179055	286365.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS4	HGNC:14723	OR13F1	OR13F1	ENSG00000186881	138805.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGZ3	HGNC:14999	OR13G1	OR13G1	ENSG00000197437	441933.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NG92	HGNC:14755	OR13H1	OR13H1	ENSG00000171054	347468.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGT2	HGNC:15108	OR13J1	OR13J1	ENSG00000168828	392309.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NHC5	HGNC:15022	OR14A16	OR14A16	ENSG00000196772	284532.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q96R54	HGNC:15024	OR14A2	OR14A2	ENSG00000241128	388761.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NHC7	HGNC:15026	OR14C36	OR14C36	ENSG00000177174	127066.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
A6ND48	HGNC:19575	OR14I1	OR14I1	ENSG00000189181	401994.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9UGF5	HGNC:13971	OR14J1	OR14J1	ENSG00000204695	442191.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGZ2	HGNC:15025	OR14K1	OR14K1	ENSG00000153230	343170.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NHC6	HGNC:15023	OR14L1	OR14L1	ENSG00000198452	127617.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q9P1Q5	HGNC:8179	OR1A1	OR1A1	ENSG00000172146	8383.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q9Y585	HGNC:8180	OR1A2	OR1A2	ENSG00000172150	26189.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGR6	HGNC:8181	OR1B1	OR1B1	ENSG00000280094	347169.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q15619	HGNC:8182	OR1C1	OR1C1	ENSG00000221888	26188.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
P34982	HGNC:8183	OR1D2	OR1D2	ENSG00000184166	4991.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P47884	HGNC:8185	OR1D4	OR1D4	ENSG00000255095	653166.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P58170	HGNC:8186	OR1D5	OR1D5	ENSG00000262628	8386.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P30953	HGNC:8189	OR1E1	OR1E1	ENSG00000180016	8387.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P47887	HGNC:8190	OR1E2	OR1E2	ENSG00000127780	8388.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
O43749	HGNC:8194	OR1F1	OR1F1	ENSG00000168124	4992.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
P47890	HGNC:8204	OR1G1	OR1G1	ENSG00000183024	8390.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
O60431	HGNC:8207	OR1I1	OR1I1	ENSG00000094661	126370.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Q8NGS3	HGNC:8208	OR1J1	OR1J1	ENSG00000136834	347168.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS2	HGNC:8209	OR1J2	OR1J2	ENSG00000197233	26740.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGS1	HGNC:8211	OR1J4	OR1J4	ENSG00000239590	26219.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NGR3	HGNC:8212	OR1K1	OR1K1	ENSG00000165204	392392.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Q8NH94	HGNC:8213	OR1L1	OR1L1	ENSG00000173679	26737.0	1	1	0	0	1	0	2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
