ncbi_gene_id	gene_symbol	synonyms	chromosome	map_location	description	dbXrefs	hgnc_id	ensembl_gene	mim
65997	RASL11B	-	4	4q12	RAS like family 11 member B	MIM:612404|HGNC:HGNC:23804|Ensembl:ENSG00000128045|AllianceGenome:HGNC:23804	HGNC:23804	ENSG00000128045	612404
65998	ZFTA	C11orf95	11	11q13.1	zinc finger translocation associated	MIM:615699|HGNC:HGNC:28449|Ensembl:ENSG00000188070|AllianceGenome:HGNC:28449	HGNC:28449	ENSG00000188070	615699
65999	LRRC61	HSPC295	7	7q36.1	leucine rich repeat containing 61	HGNC:HGNC:21704|Ensembl:ENSG00000127399|AllianceGenome:HGNC:21704	HGNC:21704	ENSG00000127399	
66000	TMEM108	CT124|RTLN	3	3q22.1	transmembrane protein 108	MIM:617361|HGNC:HGNC:28451|Ensembl:ENSG00000144868|AllianceGenome:HGNC:28451	HGNC:28451	ENSG00000144868	617361
66002	CYP4F12	CYPIVF12|F22329_1	19	19p13.12	cytochrome P450 family 4 subfamily F member 12	MIM:611485|HGNC:HGNC:18857|Ensembl:ENSG00000186204|AllianceGenome:HGNC:18857	HGNC:18857	ENSG00000186204	611485
66004	LYNX1	-	8	8q24.3	Ly6/neurotoxin 1	MIM:606110|HGNC:HGNC:29604|Ensembl:ENSG00000180155|AllianceGenome:HGNC:29604	HGNC:29604	ENSG00000180155	606110
66005	CHID1	GL008|SI-CLP|SICLP	11	11p15.5	chitinase domain containing 1	MIM:615692|HGNC:HGNC:28474|Ensembl:ENSG00000177830|AllianceGenome:HGNC:28474	HGNC:28474	ENSG00000177830	615692
66008	TRAK2	ALS2CR3|CALS-C|GRIF-1|GRIF1|MILT2|OIP98	2	2q33.1	trafficking kinesin protein 2	MIM:607334|HGNC:HGNC:13206|Ensembl:ENSG00000115993|AllianceGenome:HGNC:13206	HGNC:13206	ENSG00000115993	607334
66035	SLC2A11	GLUT10|GLUT11	22	22q11.23	solute carrier family 2 member 11	MIM:610367|HGNC:HGNC:14239|Ensembl:ENSG00000133460|AllianceGenome:HGNC:14239	HGNC:14239	ENSG00000133460	610367
66036	MTMR9	C8orf9|LIP-STYX|MTMR8	8	8p23.1	myotubularin related protein 9	MIM:606260|HGNC:HGNC:14596|Ensembl:ENSG00000104643|AllianceGenome:HGNC:14596	HGNC:14596	ENSG00000104643	606260
66037	BOLL	BOULE	2	2q33.1	boule RNA binding protein	MIM:606165|HGNC:HGNC:14273|Ensembl:ENSG00000152430|AllianceGenome:HGNC:14273	HGNC:14273	ENSG00000152430	606165
78986	DUSP26	DSP-4|DUSP24|LDP-4|LDP4|MKP-8|MKP8|NATA1|NEAP|SKRP3	8	8p12	dual specificity phosphatase 26	MIM:618368|HGNC:HGNC:28161|Ensembl:ENSG00000133878|AllianceGenome:HGNC:28161	HGNC:28161	ENSG00000133878	618368
78987	CRELD1	AVSD2|CIRRIN|JELANS	3	3p25.3	CRELD disulfide isomerase 1	MIM:607170|HGNC:HGNC:14630|Ensembl:ENSG00000163703|AllianceGenome:HGNC:14630	HGNC:14630	ENSG00000163703	607170
78988	MRPL57	MRP63|bMRP63|mL63	13	13q12.11	mitochondrial ribosomal protein L57	MIM:611997|HGNC:HGNC:14514|Ensembl:ENSG00000173141|AllianceGenome:HGNC:14514	HGNC:14514	ENSG00000173141	611997
78989	COLEC11	3MC2|CL-11|CL-K1-I|CL-K1-II|CL-K1-IIa|CL-K1-IIb|CLK1	2	2p25.3	collectin subfamily member 11	MIM:612502|HGNC:HGNC:17213|Ensembl:ENSG00000118004|AllianceGenome:HGNC:17213	HGNC:17213	ENSG00000118004	612502
78990	OTUB2	C14orf137|OTB2|OTU2	14	14q32.12	OTU deubiquitinase, ubiquitin aldehyde binding 2	MIM:608338|HGNC:HGNC:20351|Ensembl:ENSG00000089723|AllianceGenome:HGNC:20351	HGNC:20351	ENSG00000089723	608338
78991	PCYOX1L	-	5	5q32	prenylcysteine oxidase 1 like	MIM:621338|HGNC:HGNC:28477|Ensembl:ENSG00000145882|AllianceGenome:HGNC:28477	HGNC:28477	ENSG00000145882	621338
78992	YIPF2	FinGER2|YIPFbeta3B|Yip5C	19	19p13.2	Yip1 domain family member 2	MIM:617522|HGNC:HGNC:28476|Ensembl:ENSG00000130733|AllianceGenome:HGNC:28476	HGNC:28476	ENSG00000130733	617522
78994	PRR14	-	16	16p11.2	proline rich 14	MIM:617423|HGNC:HGNC:28458|Ensembl:ENSG00000156858|AllianceGenome:HGNC:28458	HGNC:28458	ENSG00000156858	617423
78995	HROB	C17orf53|MCM8IP|ODG11	17	17q21.31	homologous recombination factor with OB-fold	MIM:618611|HGNC:HGNC:28460|Ensembl:ENSG00000125319|AllianceGenome:HGNC:28460	HGNC:28460	ENSG00000125319	618611
78996	CYREN	C7orf49|CYREN-1|CYREN-2|MRI|MRI-2	7	7q33	cell cycle regulator of NHEJ	MIM:616980|HGNC:HGNC:22432|Ensembl:ENSG00000122783|AllianceGenome:HGNC:22432	HGNC:22432	ENSG00000122783	616980
78997	GDAP1L1	dJ881L22.1|dJ995J12.1.1	20	20q13.12	ganglioside induced differentiation associated protein 1 like 1	HGNC:HGNC:4213|Ensembl:ENSG00000124194|AllianceGenome:HGNC:4213	HGNC:4213	ENSG00000124194	
78999	LRFN4	FIGLER6|SALM3|SALM3.	11	11q13.2	leucine rich repeat and fibronectin type III domain containing 4	MIM:612810|HGNC:HGNC:28456|Ensembl:ENSG00000173621|AllianceGenome:HGNC:28456	HGNC:28456	ENSG00000173621	612810
79000	AUNIP	AIBP|C1orf135	1	1p36.11	aurora kinase A and ninein interacting protein	MIM:620397|HGNC:HGNC:28363|Ensembl:ENSG00000127423|AllianceGenome:HGNC:28363	HGNC:28363	ENSG00000127423	620397
79001	VKORC1	EDTP308|MST134|MST576|VKCFD2|VKOR	16	16p11.2	vitamin K epoxide reductase complex subunit 1	MIM:608547|HGNC:HGNC:23663|Ensembl:ENSG00000167397|AllianceGenome:HGNC:23663	HGNC:23663	ENSG00000167397	608547
79002	TRIR	C19orf43|TERCIR|fSAP18	19	19p13.13	telomerase RNA component interacting RNase	MIM:621422|HGNC:HGNC:28424|Ensembl:ENSG00000123144|AllianceGenome:HGNC:28424	HGNC:28424	ENSG00000123144	621422
79003	MIS12	2510025F08Rik|KNTC2AP|MTW1|hMis12	17	17p13.2	MIS12 kinetochore complex component	MIM:609178|HGNC:HGNC:24967|Ensembl:ENSG00000167842|AllianceGenome:HGNC:24967	HGNC:24967	ENSG00000167842	609178
79004	CUEDC2	C10orf66|bA18I14.5	10	10q24.32	CUE domain containing 2	MIM:614142|HGNC:HGNC:28352|Ensembl:ENSG00000107874|AllianceGenome:HGNC:28352	HGNC:28352	ENSG00000107874	614142
79005	SCNM1	OFD19	1	1q21.3	sodium channel modifier 1	MIM:608095|HGNC:HGNC:23136|Ensembl:ENSG00000163156|AllianceGenome:HGNC:23136	HGNC:23136	ENSG00000163156	608095
79006	METRN	C16orf23|c380A1.2	16	16p13.3	meteorin, glial cell differentiation regulator	MIM:610998|HGNC:HGNC:14151|Ensembl:ENSG00000103260|AllianceGenome:HGNC:14151	HGNC:14151	ENSG00000103260	610998
79007	DBNDD1	-	16	16q24.3	dysbindin domain containing 1	MIM:620388|HGNC:HGNC:28455|Ensembl:ENSG00000003249|AllianceGenome:HGNC:28455	HGNC:28455	ENSG00000003249	620388
79008	SLX1B	GIYD2	16	16p11.2	structure-specific endonuclease subunit SLX1B	MIM:615823|HGNC:HGNC:28748|Ensembl:ENSG00000181625|AllianceGenome:HGNC:28748	HGNC:28748	ENSG00000181625	615823
79009	DDX50	GU2|GUB|RH-II/GuB|mcdrh	10	10q22.1	DExD-box helicase 50	MIM:610373|HGNC:HGNC:17906|Ensembl:ENSG00000107625|AllianceGenome:HGNC:17906	HGNC:17906	ENSG00000107625	610373
79012	CAMKV	1G5|VACAMKL	3	3p21.31	CaM kinase like vesicle associated	MIM:614993|HGNC:HGNC:28788|Ensembl:ENSG00000164076|AllianceGenome:HGNC:28788	HGNC:28788	ENSG00000164076	614993
79016	DDA1	C19orf58|PCIA1	19	19p13.11	DET1 and DDB1 associated 1	HGNC:HGNC:28360|Ensembl:ENSG00000130311|AllianceGenome:HGNC:28360	HGNC:28360	ENSG00000130311	
79017	GGCT	C7orf24|CRF21|GCTG|GGC	7	7p14.3	gamma-glutamylcyclotransferase	MIM:137170|HGNC:HGNC:21705|Ensembl:ENSG00000006625|AllianceGenome:HGNC:21705	HGNC:21705	ENSG00000006625	137170
79018	GID4	C17orf39|VID2|VID24	17	17p11.2|17p11.2	GID complex subunit 4 homolog	MIM:617699|HGNC:HGNC:28453|Ensembl:ENSG00000141034|AllianceGenome:HGNC:28453	HGNC:28453	ENSG00000141034	617699
79019	CENPM	C22orf18|CENP-M|PANE1	22	22q13.2	centromere protein M	MIM:610152|HGNC:HGNC:18352|Ensembl:ENSG00000100162|AllianceGenome:HGNC:18352	HGNC:18352	ENSG00000100162	610152
79020	C7orf25	-	7	7p14.1	chromosome 7 open reading frame 25	HGNC:HGNC:21703|Ensembl:ENSG00000136197|AllianceGenome:HGNC:21703	HGNC:21703	ENSG00000136197	
79022	TMEM106C	-	12	12q13.11	transmembrane protein 106C	HGNC:HGNC:28775|Ensembl:ENSG00000134291|AllianceGenome:HGNC:28775	HGNC:28775	ENSG00000134291	
79023	NUP37	MCPH24|p37	12	12q23.2	nucleoporin 37	MIM:609264|HGNC:HGNC:29929|Ensembl:ENSG00000075188|AllianceGenome:HGNC:29929	HGNC:29929	ENSG00000075188	609264
79025	FNDC11	C20orf195	20	20q13.33	fibronectin type III domain containing 11	HGNC:HGNC:28764|Ensembl:ENSG00000125531|AllianceGenome:HGNC:28764	HGNC:28764	ENSG00000125531	
79026	AHNAK	AHNAK1|AHNAKRS|PM227	11	11q12.3	AHNAK nucleoprotein	MIM:103390|HGNC:HGNC:347|Ensembl:ENSG00000124942|AllianceGenome:HGNC:347	HGNC:347	ENSG00000124942	103390
79027	ZNF655	VIK|VIK-1	7	7q22.1	zinc finger protein 655	MIM:617891|HGNC:HGNC:30899|Ensembl:ENSG00000197343|AllianceGenome:HGNC:30899	HGNC:30899	ENSG00000197343	617891
79029	AFG2B	DFNB119|NEDHLS|SPATA5L1	15	15q21.1	AAA ATPase AFG2B	MIM:619578|HGNC:HGNC:28762|Ensembl:ENSG00000171763|AllianceGenome:HGNC:28762	HGNC:28762	ENSG00000171763	619578
79031	PDCL3	HTPHLP|PHLP2A|PHLP3|VIAF|VIAF1	2	2q11.2	phosducin like 3	MIM:611678|HGNC:HGNC:28860|Ensembl:ENSG00000115539|AllianceGenome:HGNC:28860	HGNC:28860	ENSG00000115539	611678
79033	ERI3	PINT1|PRNPIP	1	1p34.1	ERI1 exoribonuclease family member 3	MIM:609917|HGNC:HGNC:17276|Ensembl:ENSG00000117419|AllianceGenome:HGNC:17276	HGNC:17276	ENSG00000117419	609917
79034	INTS15	C7orf26	7	7p22.1	integrator complex subunit 15	MIM:621239|HGNC:HGNC:21702|Ensembl:ENSG00000146576|AllianceGenome:HGNC:21702	HGNC:21702	ENSG00000146576	621239
79035	NABP2	OBFC2B|SOSS-B1|SSB1|hSSB1	12	12q13.3	nucleic acid binding protein 2	MIM:612104|HGNC:HGNC:28412|Ensembl:ENSG00000139579|AllianceGenome:HGNC:28412	HGNC:28412	ENSG00000139579	612104
79036	KXD1	BORCS4|C10orf50|C19orf50|KXDL|MST096|MSTP096	19	19p13.11	KxDL motif containing 1	MIM:615178|HGNC:HGNC:28420|Ensembl:ENSG00000105700|AllianceGenome:HGNC:28420	HGNC:28420	ENSG00000105700	615178
79037	PVRIG	C7orf15|CD112R	7	7q22.1	PVR related immunoglobulin domain containing	MIM:617012|HGNC:HGNC:32190|Ensembl:ENSG00000213413|AllianceGenome:HGNC:32190	HGNC:32190	ENSG00000213413	617012
79038	ZFYVE21	HCVP7TP1|ZF21	14	14q32.33	zinc finger FYVE-type containing 21	MIM:613504|HGNC:HGNC:20760|Ensembl:ENSG00000100711|AllianceGenome:HGNC:20760	HGNC:20760	ENSG00000100711	613504
79039	DDX54	DP97	12	12q24.13	DEAD-box helicase 54	MIM:611665|HGNC:HGNC:20084|Ensembl:ENSG00000123064|AllianceGenome:HGNC:20084	HGNC:20084	ENSG00000123064	611665
79041	TMEM38A	TRIC-A|TRICA	19	19p13.11	transmembrane protein 38A	MIM:611235|HGNC:HGNC:28462|Ensembl:ENSG00000072954|AllianceGenome:HGNC:28462	HGNC:28462	ENSG00000072954	611235
79042	TSEN34	LENG5|PCH2C|SEN34|SEN34L	19	19q13.42	tRNA splicing endonuclease subunit 34	MIM:608754|HGNC:HGNC:15506|Ensembl:ENSG00000170892|AllianceGenome:HGNC:15506	HGNC:15506	ENSG00000170892	608754
79047	KCTD15	-	19	19q13.11	potassium channel tetramerization domain containing 15	MIM:615240|HGNC:HGNC:23297|Ensembl:ENSG00000153885|AllianceGenome:HGNC:23297	HGNC:23297	ENSG00000153885	615240
79048	SECISBP2	SBP2|THMA1	9	9q22.2	SECIS binding protein 2	MIM:607693|HGNC:HGNC:30972|Ensembl:ENSG00000187742|AllianceGenome:HGNC:30972	HGNC:30972	ENSG00000187742	607693
79050	NOC4L	NET49|NOC4|UTP19	12	12q24.33	nucleolar complex associated 4 homolog	MIM:612819|HGNC:HGNC:28461|Ensembl:ENSG00000184967|AllianceGenome:HGNC:28461	HGNC:28461	ENSG00000184967	612819
79053	ALG8	CDG1H|PCLD3	11	11q14.1	ALG8 alpha-1,3-glucosyltransferase	MIM:608103|HGNC:HGNC:23161|Ensembl:ENSG00000159063|AllianceGenome:HGNC:23161	HGNC:23161	ENSG00000159063	608103
79054	TRPM8	LTRPC6|LTrpC-6|TRPP8|trp-p8	2	2q37.1	transient receptor potential cation channel subfamily M member 8	MIM:606678|HGNC:HGNC:17961|Ensembl:ENSG00000144481|AllianceGenome:HGNC:17961	HGNC:17961	ENSG00000144481	606678
79056	PRRG4	PRGP4|TMG4	11	11p13	proline rich and Gla domain 4	MIM:611690|HGNC:HGNC:30799|Ensembl:ENSG00000135378|AllianceGenome:HGNC:30799	HGNC:30799	ENSG00000135378	611690
79057	PRRG3	PRGP3|TMG3	X	Xq28	proline rich and Gla domain 3	MIM:300685|HGNC:HGNC:30798|Ensembl:ENSG00000130032|AllianceGenome:HGNC:30798	HGNC:30798	ENSG00000130032	300685
79058	ASPSCR1	ASPCR1|ASPL|ASPS|RCC17|TUG|UBXD9|UBXN9	17	17q25.3	ASPSCR1 tether for SLC2A4, UBX domain containing	MIM:606236|HGNC:HGNC:13825|Ensembl:ENSG00000169696|AllianceGenome:HGNC:13825	HGNC:13825	ENSG00000169696	606236
79064	TMEM223	Mrx15	11	11q12.3	transmembrane protein 223	MIM:620434|HGNC:HGNC:28464|Ensembl:ENSG00000168569|AllianceGenome:HGNC:28464	HGNC:28464	ENSG00000168569	620434
79065	ATG9A	APG9L1|MGD3208|mATG9	2	2q35	autophagy related 9A	MIM:612204|HGNC:HGNC:22408|Ensembl:ENSG00000198925|AllianceGenome:HGNC:22408	HGNC:22408	ENSG00000198925	612204
79066	METTL16	METT10D	17	17p13.3	methyltransferase 16, RNA N6-adenosine	HGNC:HGNC:28484|Ensembl:ENSG00000127804|AllianceGenome:HGNC:28484	HGNC:28484	ENSG00000127804	
79068	FTO	ALKBH9|BMIQ14|GDFD|IFEX9	16	16q12.2	FTO alpha-ketoglutarate dependent dioxygenase	MIM:610966|HGNC:HGNC:24678|Ensembl:ENSG00000140718|AllianceGenome:HGNC:24678	HGNC:24678	ENSG00000140718	610966
79070	POGLUT2	EP58|ERp58|KDEL1|KDELC1	13	13q33.1	protein O-glucosyltransferase 2	MIM:611613|HGNC:HGNC:19350|Ensembl:ENSG00000134901|AllianceGenome:HGNC:19350	HGNC:19350	ENSG00000134901	611613
79071	ELOVL6	FACE|FAE|LCE|hELO2	4	4q25	ELOVL fatty acid elongase 6	MIM:611546|HGNC:HGNC:15829|Ensembl:ENSG00000170522|AllianceGenome:HGNC:15829	HGNC:15829	ENSG00000170522	611546
79072	FASTKD3	-	5	5p15.31	FAST kinase domains 3	MIM:617530|HGNC:HGNC:28758|Ensembl:ENSG00000124279|AllianceGenome:HGNC:28758	HGNC:28758	ENSG00000124279	617530
79073	TMEM109	SND3|hSND3	11	11q12.2	transmembrane protein 109	MIM:619168|HGNC:HGNC:28771|Ensembl:ENSG00000110108|AllianceGenome:HGNC:28771	HGNC:28771	ENSG00000110108	619168
79074	C2orf49	asw	2	2q12.2	chromosome 2 open reading frame 49	HGNC:HGNC:28772|Ensembl:ENSG00000135974|AllianceGenome:HGNC:28772	HGNC:28772	ENSG00000135974	
79075	DSCC1	DCC1	8	8q24.12	DNA replication and sister chromatid cohesion 1	MIM:613203|HGNC:HGNC:24453|Ensembl:ENSG00000136982|AllianceGenome:HGNC:24453	HGNC:24453	ENSG00000136982	613203
79077	DCTPP1	CDA03|RS21C6|XTP3TPA	16	16p11.2	dCTP pyrophosphatase 1	MIM:615840|HGNC:HGNC:28777|Ensembl:ENSG00000179958|AllianceGenome:HGNC:28777	HGNC:28777	ENSG00000179958	615840
79078	C1orf50	-	1	1p34.2	chromosome 1 open reading frame 50	HGNC:HGNC:28795|Ensembl:ENSG00000164008|AllianceGenome:HGNC:28795	HGNC:28795	ENSG00000164008	
79080	CCDC86	Cgr1	11	11q12.2	coiled-coil domain containing 86	MIM:611293|HGNC:HGNC:28359|Ensembl:ENSG00000110104|AllianceGenome:HGNC:28359	HGNC:28359	ENSG00000110104	611293
79081	LBHD1	C11orf48	11	11q12.3	LBH domain containing 1	HGNC:HGNC:28351|Ensembl:ENSG00000162194|AllianceGenome:HGNC:28351	HGNC:28351	ENSG00000162194	
79083	MLPH	SLAC2-A	2	2q37.3	melanophilin	MIM:606526|HGNC:HGNC:29643|Ensembl:ENSG00000115648|AllianceGenome:HGNC:29643	HGNC:29643	ENSG00000115648	606526
79084	WDR77	HKMT1069|MEP-50|MEP50|Nbla10071|p44|p44/Mep50	1	1p13.2	WD repeat domain 77	MIM:611734|HGNC:HGNC:29652|Ensembl:ENSG00000116455|AllianceGenome:HGNC:29652	HGNC:29652	ENSG00000116455	611734
79085	SLC25A23	APC2|MCSC2|SCAMC3|SCaMC-3	19	19p13.3	solute carrier family 25 member 23	MIM:608746|HGNC:HGNC:19375|Ensembl:ENSG00000125648|AllianceGenome:HGNC:19375	HGNC:19375	ENSG00000125648	608746
79086	SMIM7	C19orf42	19	19p13.11	small integral membrane protein 7	HGNC:HGNC:28419|Ensembl:ENSG00000214046|AllianceGenome:HGNC:28419	HGNC:28419	ENSG00000214046	
79087	ALG12	CDG1G|ECM39|PP14673|hALG12	22	22q13.33	ALG12 alpha-1,6-mannosyltransferase	MIM:607144|HGNC:HGNC:19358|Ensembl:ENSG00000182858|AllianceGenome:HGNC:19358	HGNC:19358	ENSG00000182858	607144
79088	ZNF426	K-RBP	19	19p13.2	zinc finger protein 426	HGNC:HGNC:20725|Ensembl:ENSG00000130818|AllianceGenome:HGNC:20725	HGNC:20725	ENSG00000130818	
79089	TMUB2	FP2653	17	17q21.31	transmembrane and ubiquitin like domain containing 2	HGNC:HGNC:28459|Ensembl:ENSG00000168591|AllianceGenome:HGNC:28459	HGNC:28459	ENSG00000168591	
79090	TRAPPC6A	TRS33	19	19q13.32	trafficking protein particle complex subunit 6A	MIM:610396|HGNC:HGNC:23069|Ensembl:ENSG00000007255|AllianceGenome:HGNC:23069	HGNC:23069	ENSG00000007255	610396
79091	METTL22	C16orf68	16	16p13.2	methyltransferase 22, Kin17 lysine	MIM:615261|HGNC:HGNC:28368|Ensembl:ENSG00000067365|AllianceGenome:HGNC:28368	HGNC:28368	ENSG00000067365	615261
79092	CARD14	BIMP2|CARMA2|PRP|PSORS2|PSS1	17	17q25.3	caspase recruitment domain family member 14	MIM:607211|HGNC:HGNC:16446|Ensembl:ENSG00000141527|AllianceGenome:HGNC:16446	HGNC:16446	ENSG00000141527	607211
79094	CHAC1	-	15	15q15.1	ChaC glutathione specific gamma-glutamylcyclotransferase 1	MIM:614587|HGNC:HGNC:28680|Ensembl:ENSG00000128965|AllianceGenome:HGNC:28680	HGNC:28680	ENSG00000128965	614587
79095	BBLN	C9orf16|EST00098|Hero9	9	9q34.11	bublin coiled coil protein	HGNC:HGNC:17823|Ensembl:ENSG00000171159|AllianceGenome:HGNC:17823	HGNC:17823	ENSG00000171159	
79096	CSTPP1	C11orf49	11	11p11.2	centriolar satellite-associated tubulin polyglutamylase complex regulator 1	MIM:620479|HGNC:HGNC:28720|Ensembl:ENSG00000149179|AllianceGenome:HGNC:28720	HGNC:28720	ENSG00000149179	620479
79097	TRIM48	RNF101	11	11q11	tripartite motif containing 48	HGNC:HGNC:19021|Ensembl:ENSG00000150244|AllianceGenome:HGNC:19021	HGNC:19021	ENSG00000150244	
79098	C1orf116	SARG	1	1q32.1	chromosome 1 open reading frame 116	MIM:611680|HGNC:HGNC:28667|Ensembl:ENSG00000182795|AllianceGenome:HGNC:28667	HGNC:28667	ENSG00000182795	611680
79101	TAF1D	JOSD3|RAFI41|TAF(I)41|TAFI41	11	11q21	TATA-box binding protein associated factor, RNA polymerase I subunit D	MIM:612823|HGNC:HGNC:28759|Ensembl:ENSG00000166012|AllianceGenome:HGNC:28759	HGNC:28759	ENSG00000166012	612823
79102	RNF26	-	11	11q23.3	ring finger protein 26	MIM:606130|HGNC:HGNC:14646|Ensembl:ENSG00000173456|AllianceGenome:HGNC:14646	HGNC:14646	ENSG00000173456	606130
79109	MAPKAP1	JC310|MIP1|SIN1|SIN1b|SIN1g	9	9q33.3	MAPK associated protein 1	MIM:610558|HGNC:HGNC:18752|Ensembl:ENSG00000119487|AllianceGenome:HGNC:18752	HGNC:18752	ENSG00000119487	610558
79132	DHX58	D11LGP2|D11lgp2e|LGP2|RLR-3	17	17q21.2	DExH-box helicase 58	MIM:608588|HGNC:HGNC:29517|Ensembl:ENSG00000108771|AllianceGenome:HGNC:29517	HGNC:29517	ENSG00000108771	608588
79133	NDUFAF5	C20orf7|MC1DN16|bA526K24.2|dJ842G6.1	20	20p12.1	NADH:ubiquinone oxidoreductase complex assembly factor 5	MIM:612360|HGNC:HGNC:15899|Ensembl:ENSG00000101247|AllianceGenome:HGNC:15899	HGNC:15899	ENSG00000101247	612360
79134	TMEM185B	FAM11B	2	2q14.2	transmembrane protein 185B	HGNC:HGNC:18896|Ensembl:ENSG00000226479|AllianceGenome:HGNC:18896	HGNC:18896	ENSG00000226479	
79135	APOO	FAM121B|MIC26|MICOS26|Mic23|My025	X	Xp22.11	apolipoprotein O	MIM:300753|HGNC:HGNC:28727|Ensembl:ENSG00000184831|AllianceGenome:HGNC:28727	HGNC:28727	ENSG00000184831	300753
79137	RETREG2	C2orf17|FAM134A|MAG-2	2	2q35	reticulophagy regulator family member 2	MIM:621473|HGNC:HGNC:28450|Ensembl:ENSG00000144567|AllianceGenome:HGNC:28450	HGNC:28450	ENSG00000144567	621473
79139	DERL1	DER-1|DER1|derlin-1	8	8q24.13	derlin 1	MIM:608813|HGNC:HGNC:28454|Ensembl:ENSG00000136986|AllianceGenome:HGNC:28454	HGNC:28454	ENSG00000136986	608813
79140	CCDC28B	LTAP2B	1	1p35.2	coiled-coil domain containing 28B	MIM:610162|HGNC:HGNC:28163|Ensembl:ENSG00000160050|AllianceGenome:HGNC:28163	HGNC:28163	ENSG00000160050	610162
79142	PHF23	hJUNE-1b	17	17p13.1	PHD finger protein 23	MIM:612910|HGNC:HGNC:28428|Ensembl:ENSG00000040633|AllianceGenome:HGNC:28428	HGNC:28428	ENSG00000040633	612910
79143	MBOAT7	BB1|LENG4|LPIAT|LPIAT1|LPLAT|LPLAT11|LRC4|MBOA7|MRT57|OACT7|hMBOA-7	19	19q13.42	membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7	MIM:606048|HGNC:HGNC:15505|Ensembl:ENSG00000125505|AllianceGenome:HGNC:15505	HGNC:15505	ENSG00000125505	606048
79144	PPDPF	C20orf149|dJ697K14.9|exdpf	20	20q13.33	pancreatic progenitor cell differentiation and proliferation factor	HGNC:HGNC:16142|Ensembl:ENSG00000125534|AllianceGenome:HGNC:16142	HGNC:16142	ENSG00000125534	
79145	CHCHD7	COX23	8	8q12.1	coiled-coil-helix-coiled-coil-helix domain containing 7	MIM:611238|HGNC:HGNC:28314|Ensembl:ENSG00000170791|AllianceGenome:HGNC:28314	HGNC:28314	ENSG00000170791	611238
79147	FKRP	FKTR|LGMD2I|LGMDR9|MDC1C|MDDGA5|MDDGB5|MDDGC5	19	19q13.32	fukutin related protein	MIM:606596|HGNC:HGNC:17997|Ensembl:ENSG00000181027|AllianceGenome:HGNC:17997	HGNC:17997	ENSG00000181027	606596
79148	MMP28	EPILYSIN|MM28|MMP-25|MMP-28	17	17q12	matrix metallopeptidase 28	MIM:608417|HGNC:HGNC:14366|Ensembl:ENSG00000271447|AllianceGenome:HGNC:14366	HGNC:14366	ENSG00000271447	608417
79149	ZSCAN5A	ZNF495|ZSCAN5	19	19q13.43	zinc finger and SCAN domain containing 5A	MIM:620916|HGNC:HGNC:23710|Ensembl:ENSG00000131848|AllianceGenome:HGNC:23710	HGNC:23710	ENSG00000131848	620916
79152	FA2H	FAAH|FAH1|FAXDC1|SCS7|SPG35	16	16q23.1	fatty acid 2-hydroxylase	MIM:611026|HGNC:HGNC:21197|Ensembl:ENSG00000103089|AllianceGenome:HGNC:21197	HGNC:21197	ENSG00000103089	611026
79153	GDPD3	GDE7	16	16p11.2	glycerophosphodiester phosphodiesterase domain containing 3	MIM:616318|HGNC:HGNC:28638|Ensembl:ENSG00000102886|AllianceGenome:HGNC:28638	HGNC:28638	ENSG00000102886	616318
79154	DHRS11	ARPG836|SDR24C1|spDHRS11	17	17q12	dehydrogenase/reductase 11	MIM:616159|HGNC:HGNC:28639|Ensembl:ENSG00000278535|AllianceGenome:HGNC:28639	HGNC:28639	ENSG00000278535	616159
79155	TNIP2	ABIN2|FLIP1|KLIP	4	4p16.3	TNFAIP3 interacting protein 2	MIM:610669|HGNC:HGNC:19118|Ensembl:ENSG00000168884|AllianceGenome:HGNC:19118	HGNC:19118	ENSG00000168884	610669
79156	PLEKHF1	APPD|LAPF|PHAFIN1|ZFYVE15	19	19q12	pleckstrin homology and FYVE domain containing 1	MIM:615200|HGNC:HGNC:20764|Ensembl:ENSG00000166289|AllianceGenome:HGNC:20764	HGNC:20764	ENSG00000166289	615200
79157	MFSD11	ET	17	17q25.1-q25.2	major facilitator superfamily domain containing 11	MIM:620346|HGNC:HGNC:25458|Ensembl:ENSG00000092931|AllianceGenome:HGNC:25458	HGNC:25458	ENSG00000092931	620346
79158	GNPTAB	GNPTA|ICD	12	12q23.2	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta	MIM:607840|HGNC:HGNC:29670|Ensembl:ENSG00000111670|AllianceGenome:HGNC:29670	HGNC:29670	ENSG00000111670	607840
79159	NOL12	Nop25|VITO|dJ37E16.7	22	22q13.1	nucleolar protein 12	MIM:621385|HGNC:HGNC:28585|Ensembl:ENSG00000273899|AllianceGenome:HGNC:28585	HGNC:28585	ENSG00000273899	621385
79161	TMEM243	C7orf23|MM-TRAG|MMTRAG	7	7q21.12	transmembrane protein 243	MIM:616993|HGNC:HGNC:21707|Ensembl:ENSG00000135185|AllianceGenome:HGNC:21707	HGNC:21707	ENSG00000135185	616993
79165	LENG1	-	19	19q13.42	leukocyte receptor cluster member 1	HGNC:HGNC:15502|Ensembl:ENSG00000105617|AllianceGenome:HGNC:15502	HGNC:15502	ENSG00000105617	
