hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	binder_target_location	target_unit	target_scope	partner_type	partner_id	partner_members	source_rows	references	directions	exact_pair_assessed	assessment_scope	same_pair_structural_any_site	same_pair_structural_external_site	same_pair_region_external	same_pair_structural_or_region_external	complex_component_contact_support	support_pdb_ids	region_references
HGNC:24004	HTR3D	Q70Z44	ENSG00000186090	200909	membrane	5HTR3_complex	complex	chemical	5-HT		2017;2030;2043;2056;2069;2082	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:24003	HTR3C	Q8WXA8	ENSG00000178084	170572	membrane	5HTR3_complex	complex	chemical	5-HT		2017;2030;2043;2056;2069;2082	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5299	HTR4	Q13639	ENSG00000164270	3360	membrane	Q13639	protein	chemical	5-HT		2018;2031;2044;2057;2070;2083	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5300	HTR5A	P47898	ENSG00000157219	3361	membrane	P47898	protein	chemical	5-HT		2019;2032;2045;2058;2071;2084	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5301	HTR6	P50406	ENSG00000158748	3362	membrane	P50406	protein	chemical	5-HT		2020;2033;2046;2059;2072;2085	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5302	HTR7	P34969	ENSG00000148680	3363	membrane	P34969	protein	chemical	5-HT		2021;2034;2047;2060;2073;2086	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3020	DRD1	P21728	ENSG00000184845	1812	membrane	P21728	protein	chemical	SerotoninDopamin		2087	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3023	DRD2	P14416	ENSG00000149295	1813	membrane	P14416	protein	chemical	SerotoninDopamin		2088	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3024	DRD3	P35462	ENSG00000151577	1814	membrane	P35462	protein	chemical	SerotoninDopamin		2089	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3025	DRD4	P21917	ENSG00000069696	1815	membrane	P21917	protein	chemical	SerotoninDopamin		2090	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3026	DRD5	P21918	ENSG00000169676	1816	membrane	P21918	protein	chemical	SerotoninDopamin		2091	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5286	HTR1A	P08908	ENSG00000178394	3350	membrane	P08908	protein	chemical	SerotoninDopamin		2092	HMRbase;uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5287	HTR1B	P28222	ENSG00000135312	3351	membrane	P28222	protein	chemical	SerotoninDopamin		2093	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5289	HTR1D	P28221	ENSG00000179546	3352	membrane	P28221	protein	chemical	SerotoninDopamin		2094	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5291	HTR1E	P28566	ENSG00000168830	3354	membrane	P28566	protein	chemical	SerotoninDopamin		2095	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5292	HTR1F	P30939	ENSG00000179097	3355	membrane	P30939	protein	chemical	SerotoninDopamin		2096	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5293	HTR2A	P28223	ENSG00000102468	3356	membrane	P28223	protein	chemical	SerotoninDopamin		2097	HMRbase;uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5294	HTR2B	P41595	ENSG00000135914	3357	membrane	P41595	protein	chemical	SerotoninDopamin		2098	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5295	HTR2C	P28335	ENSG00000147246	3358	membrane	P28335	protein	chemical	SerotoninDopamin		2099	HMRbase;uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5297	HTR3A	P46098	ENSG00000166736	3359	membrane	P46098	protein	chemical	SerotoninDopamin		2100	HMRbase;uniprot	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5298	HTR3B	O95264	ENSG00000149305	9177	membrane	O95264	protein	chemical	SerotoninDopamin		2101	uniprot	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:24003	HTR3C	Q8WXA8	ENSG00000178084	170572	membrane	Q8WXA8	protein	chemical	SerotoninDopamin		2102	uniprot	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:24004	HTR3D	Q70Z44	ENSG00000186090	200909	membrane	Q70Z44	protein	chemical	SerotoninDopamin		2103	uniprot	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:24005	HTR3E	A5X5Y0	ENSG00000186038	285242	membrane	A5X5Y0	protein	chemical	SerotoninDopamin		2104	uniprot	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5299	HTR4	Q13639	ENSG00000164270	3360	membrane	Q13639	protein	chemical	SerotoninDopamin		2105	HMRbase;uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5300	HTR5A	P47898	ENSG00000157219	3361	membrane	P47898	protein	chemical	SerotoninDopamin		2106	HMRbase;uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5301	HTR6	P50406	ENSG00000158748	3362	membrane	P50406	protein	chemical	SerotoninDopamin		2107	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:5302	HTR7	P34969	ENSG00000148680	3363	membrane	P34969	protein	chemical	SerotoninDopamin		2108	uniprot;reactome	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:17734	TAAR1	Q96RJ0	ENSG00000146399	134864	membrane	Q96RJ0	protein	chemical	b-PEA		2109	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3020	DRD1	P21728	ENSG00000184845	1812	membrane	P21728	protein	chemical	Dopamine		2110;2115;2120	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3023	DRD2	P14416	ENSG00000149295	1813	membrane	P14416	protein	chemical	Dopamine		2111;2116;2121	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3024	DRD3	P35462	ENSG00000151577	1814	membrane	P35462	protein	chemical	Dopamine		2112;2117;2122	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3025	DRD4	P21917	ENSG00000069696	1815	membrane	P21917	protein	chemical	Dopamine		2113;2118;2123	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:3026	DRD5	P21918	ENSG00000169676	1816	membrane	P21918	protein	chemical	Dopamine		2114;2119;2124	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:20297	SLITRK1	Q96PX8	ENSG00000178235	114798	membrane_inferred_and_secreted	Q96PX8	protein	protein	P23468	P23468	2125	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	1	1	0	1	0	4rca	
HGNC:9668	PTPRD	P23468	ENSG00000153707	5789	membrane_inferred	P23468	protein	protein	Q96PX8	Q96PX8	2125	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	1	1	0	1	0	4rca	
HGNC:20297	SLITRK1	Q96PX8	ENSG00000178235	114798	membrane_inferred_and_secreted	Q96PX8	protein	protein	Q13332	Q13332	2126	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9681	PTPRS	Q13332	ENSG00000105426	5802	membrane	Q13332	protein	protein	Q96PX8	Q96PX8	2126	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:13449	SLITRK2	Q9H156	ENSG00000185985	84631	membrane	Q9H156	protein	protein	P23468	P23468	2127	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9668	PTPRD	P23468	ENSG00000153707	5789	membrane_inferred	P23468	protein	protein	Q9H156	Q9H156	2127	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:13449	SLITRK2	Q9H156	ENSG00000185985	84631	membrane	Q9H156	protein	protein	Q13332	Q13332	2128	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9681	PTPRS	Q13332	ENSG00000105426	5802	membrane	Q13332	protein	protein	Q9H156	Q9H156	2128	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:23501	SLITRK3	O94933	ENSG00000121871	22865	membrane_inferred	O94933	protein	protein	P23468	P23468	2129	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9668	PTPRD	P23468	ENSG00000153707	5789	membrane_inferred	P23468	protein	protein	O94933	O94933	2129	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:23502	SLITRK4	Q8IW52	ENSG00000179542	139065	membrane	Q8IW52	protein	protein	P78380	P78380	2130	Shilts screen - VALIDATED	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:8133	OLR1	P78380	ENSG00000173391	4973	membrane_and_secreted	P78380	protein	protein	Q8IW52	Q8IW52	2130	Shilts screen - VALIDATED	Ligand-Receptor	1	single_protein_pair	0	0	1	1	0		pubmed:35922511|imex:IM-30342
HGNC:23502	SLITRK4	Q8IW52	ENSG00000179542	139065	membrane	Q8IW52	protein	protein	Q13332	Q13332	2131	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9681	PTPRS	Q13332	ENSG00000105426	5802	membrane	Q13332	protein	protein	Q8IW52	Q8IW52	2131	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20295	SLITRK5	O94991	ENSG00000165300	26050	membrane_inferred	O94991	protein	protein	Q13332	Q13332	2132	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9681	PTPRS	Q13332	ENSG00000105426	5802	membrane	Q13332	protein	protein	O94991	O94991	2132	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:23503	SLITRK6	Q9H5Y7	ENSG00000184564	84189	membrane	Q9H5Y7	protein	protein	Q13332	Q13332	2133	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:9681	PTPRS	Q13332	ENSG00000105426	5802	membrane	Q13332	protein	protein	Q9H5Y7	Q9H5Y7	2133	PMID:29100073;PMID:34966732	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:10249	ROBO1	Q9Y6N7	ENSG00000169855	6091	membrane	Q9Y6N7	protein	protein	O75093	O75093	2134	uniprot;PMID:10102268	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11086	SLIT2	O94813	ENSG00000145147	9353	secreted_only	O94813	protein	protein	Q9Y6N7	Q9Y6N7	2135	reactome;uniprot;PMID:10102268	Ligand-Receptor	1	single_protein_pair	1	1	1	1	0	2v9t	pubmed:17848514|imex:IM-9684
HGNC:10249	ROBO1	Q9Y6N7	ENSG00000169855	6091	membrane	Q9Y6N7	protein	protein	O94813	O94813	2135	reactome;uniprot;PMID:10102268	Ligand-Receptor	1	single_protein_pair	1	1	1	1	0	2v9t	pubmed:17848514|imex:IM-9684
HGNC:11086	SLIT2	O94813	ENSG00000145147	9353	secreted_only	O94813	protein	protein	Q9HCK4	Q9HCK4	2136	uniprot;PMID:10102268	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:10250	ROBO2	Q9HCK4	ENSG00000185008	6092	membrane_inferred	Q9HCK4	protein	protein	O94813	O94813	2136	uniprot;PMID:10102268	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11330	SSTR1	P30872	ENSG00000139874	6751	membrane	P30872	protein	protein	O00230	O00230	2137	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11331	SSTR2	P30874	ENSG00000180616	6752	membrane	P30874	protein	protein	O00230	O00230	2138	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11332	SSTR3	P32745	ENSG00000278195	6753	membrane	P32745	protein	protein	O00230	O00230	2139	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11333	SSTR4	P31391	ENSG00000132671	6754	membrane	P31391	protein	protein	O00230	O00230	2140	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11334	SSTR5	P35346	ENSG00000162009	6755	membrane	P35346	protein	protein	O00230	O00230	2141	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:4263	GHR	P10912	ENSG00000112964	2690	membrane_and_secreted	P10912	protein	protein	P01241	P01241	2142	uniprot;HMRbase	Ligand-Receptor	1	single_protein_pair	1	1	1	1	0	1a22;1axi;1hwg;1hwh;1kf9;3hhr	pubmed:8943276
HGNC:4263	GHR	P10912	ENSG00000112964	2690	membrane_and_secreted	P10912	protein	protein	P01242	P01242	2143	uniprot;HMRbase	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11330	SSTR1	P30872	ENSG00000139874	6751	membrane	P30872	protein	protein	P61278	P61278	2144	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11331	SSTR2	P30874	ENSG00000180616	6752	membrane	P30874	protein	protein	P61278	P61278	2145	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:11332	SSTR3	P32745	ENSG00000278195	6753	membrane	P32745	protein	protein	P61278	P61278	2146	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:11333	SSTR4	P31391	ENSG00000132671	6754	membrane	P31391	protein	protein	P61278	P61278	2147	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:11334	SSTR5	P35346	ENSG00000162009	6755	membrane	P35346	protein	protein	P61278	P61278	2148	uniprot;HMRbase;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH_BOC_transmembrane_receptor	Q13635;Q9BWV1	2149	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:9585	PTCH1	Q13635	ENSG00000185920	5727	membrane	PTCH_BOC_transmembrane_receptor	complex	protein	Q15465	Q15465	2149	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	6dmy;6e1h;6n7g;6n7h;6n7k;6oev;6rmg;6rvd	
HGNC:17173	BOC	Q9BWV1	ENSG00000144857	91653	membrane	PTCH_BOC_transmembrane_receptor	complex	protein	Q15465	Q15465	2149	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH2_BOC_transmembrane_receptor	Q9BWV1;Q9Y6C5	2150	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:17173	BOC	Q9BWV1	ENSG00000144857	91653	membrane	PTCH2_BOC_transmembrane_receptor	complex	protein	Q15465	Q15465	2150	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:9586	PTCH2	Q9Y6C5	ENSG00000117425	8643	membrane	PTCH2_BOC_transmembrane_receptor	complex	protein	Q15465	Q15465	2150	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH_CDON_transmembrane_receptor	Q13635;Q4KMG0	2151	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:9585	PTCH1	Q13635	ENSG00000185920	5727	membrane	PTCH_CDON_transmembrane_receptor	complex	protein	Q15465	Q15465	2151	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	6dmy;6e1h;6n7g;6n7h;6n7k;6oev;6rmg;6rvd	
HGNC:17104	CDON	Q4KMG0	ENSG00000064309	50937	membrane	PTCH_CDON_transmembrane_receptor	complex	protein	Q15465	Q15465	2151	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH2_CDON_transmembrane_receptor	Q4KMG0;Q9Y6C5	2152	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:17104	CDON	Q4KMG0	ENSG00000064309	50937	membrane	PTCH2_CDON_transmembrane_receptor	complex	protein	Q15465	Q15465	2152	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:9586	PTCH2	Q9Y6C5	ENSG00000117425	8643	membrane	PTCH2_CDON_transmembrane_receptor	complex	protein	Q15465	Q15465	2152	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH_GAS1_transmembrane_receptor	P54826;Q13635	2153	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4165	GAS1	P54826	ENSG00000180447	2619	membrane	PTCH_GAS1_transmembrane_receptor	complex	protein	Q15465	Q15465	2153	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	7rhq	
HGNC:9585	PTCH1	Q13635	ENSG00000185920	5727	membrane	PTCH_GAS1_transmembrane_receptor	complex	protein	Q15465	Q15465	2153	reactome	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	6dmy;6e1h;6n7g;6n7h;6n7k;6oev;6rmg;6rvd	
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	complex	PTCH2_GAS1_transmembrane_receptor	P54826;Q9Y6C5	2154	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4165	GAS1	P54826	ENSG00000180447	2619	membrane	PTCH2_GAS1_transmembrane_receptor	complex	protein	Q15465	Q15465	2154	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	7rhq	
HGNC:9586	PTCH2	Q9Y6C5	ENSG00000117425	8643	membrane	PTCH2_GAS1_transmembrane_receptor	complex	protein	Q15465	Q15465	2154	PMID:25448692	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10848	SHH	Q15465	ENSG00000164690	6469	membrane_and_secreted	Q15465	protein	protein	Q96QV1	Q96QV1	2155	reactome;PMID:10050855;PMID:19561611	Ligand-Ligand	1	single_protein_pair	1	0	0	0	0		
HGNC:14866	HHIP	Q96QV1	ENSG00000164161	64399	membrane_and_secreted	Q96QV1	protein	protein	Q15465	Q15465	2155	reactome;PMID:10050855;PMID:19561611	Ligand-Ligand	1	single_protein_pair	1	0	0	0	0		
HGNC:4133	GALR2	O43603	ENSG00000182687	8811	membrane	GALR2	complex	protein	Q9BT56	Q9BT56	2156	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:23624	GPR151	Q8TDV0	ENSG00000173250	134391	membrane	GALR2	complex	protein	Q9BT56	Q9BT56	2156	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4134	GALR3	O60755	ENSG00000128310	8484	membrane	GALR3	complex	protein	Q9BT56	Q9BT56	2157	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:23624	GPR151	Q8TDV0	ENSG00000173250	134391	membrane	GALR3	complex	protein	Q9BT56	Q9BT56	2157	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:10658	SDC1	P18827	ENSG00000115884	6382	membrane_inferred_and_secreted	P18827	protein	protein	Q96PE1	Q96PE1	2158	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:17849	ADGRA2	Q96PE1	ENSG00000020181	25960	membrane	Q96PE1	protein	protein	P18827	P18827	2158	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:10659	SDC2	P34741	ENSG00000169439	6383	membrane_inferred	P34741	protein	protein	Q96PE1	Q96PE1	2159	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:17849	ADGRA2	Q96PE1	ENSG00000020181	25960	membrane	Q96PE1	protein	protein	P34741	P34741	2159	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11526	TACR1	P25103	ENSG00000115353	6869	membrane	P25103	protein	protein	P20366	P20366	2160	uniprot;reactome	Ligand-Receptor	1	single_protein_pair	1	1	0	1	0	2ks9;2ksa	
HGNC:11527	TACR2	P21452	ENSG00000075073	6865	membrane	P21452	protein	protein	P20366	P20366	2161	uniprot;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:11528	TACR3	P29371	ENSG00000169836	6870	membrane	P29371	protein	protein	P20366	P20366	2162	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:11526	TACR1	P25103	ENSG00000115353	6869	membrane	P25103	protein	protein	Q9UHF0	Q9UHF0	2163	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11527	TACR2	P21452	ENSG00000075073	6865	membrane	P21452	protein	protein	Q9UHF0	Q9UHF0	2164	GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:11528	TACR3	P29371	ENSG00000169836	6870	membrane	P29371	protein	protein	Q9UHF0	Q9UHF0	2165	uniprot;reactome	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:4463	CMKLR2	P46091	ENSG00000183671	2825	membrane	P46091	protein	protein	Q7Z5A9	Q7Z5A9	2166	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3826	FPR1	P21462	ENSG00000171051	2357	membrane	P21462	protein	protein	Q96LR4	Q96LR4	2167	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3827	FPR2	P25090	ENSG00000171049	2358	membrane	P25090	protein	protein	Q7Z5A7	Q7Z5A7	2168	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3169	S1PR2	O95136	ENSG00000267534	9294	membrane	O95136	protein	protein	Q7Z5A7	Q7Z5A7	2169	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:8117	TENM1	Q9UKZ4	ENSG00000009694	10178	membrane	Q9UKZ4	protein	protein	O94910	O94910	2170	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	protein	Q9UKZ4	Q9UKZ4	2170	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:8117	TENM1	Q9UKZ4	ENSG00000009694	10178	membrane	Q9UKZ4	protein	protein	O95490	O95490	2171	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:18582	ADGRL2	O95490	ENSG00000117114	23266	membrane	O95490	protein	protein	Q9UKZ4	Q9UKZ4	2171	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:8117	TENM1	Q9UKZ4	ENSG00000009694	10178	membrane	Q9UKZ4	protein	protein	Q9HAR2	Q9HAR2	2172	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	protein	Q9UKZ4	Q9UKZ4	2172	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	Q9NT68	protein	protein	O94910	O94910	2173	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	protein	Q9NT68	Q9NT68	2173	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	Q9NT68	protein	protein	O95490	O95490	2174	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:18582	ADGRL2	O95490	ENSG00000117114	23266	membrane	O95490	protein	protein	Q9NT68	Q9NT68	2174	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	Q9NT68	protein	protein	Q9HAR2	Q9HAR2	2175	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	1	1	0	1	0	6vhh	
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	protein	Q9NT68	Q9NT68	2175	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	1	1	0	1	0	6vhh	
HGNC:29944	TENM3	Q9P273	ENSG00000218336	55714	membrane	Q9P273	protein	protein	O94910	O94910	2176	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	protein	Q9P273	Q9P273	2176	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:29944	TENM3	Q9P273	ENSG00000218336	55714	membrane	Q9P273	protein	protein	O95490	O95490	2177	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:18582	ADGRL2	O95490	ENSG00000117114	23266	membrane	O95490	protein	protein	Q9P273	Q9P273	2177	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
