uniprot_accession	gene_symbol_input	gene_symbol	gene_symbol_mapping_status	gene_symbol_resolved	gene_symbol_mygene_score	uniprot_entry_name	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	deeptmhmm_surface_flag	compartments_surface_flag	n_sources_surface	in_db_union	ml_only_edge_case	sources_present	go_n_go_ids	go_has_experimental	go_has_curated	go_has_sequence	go_has_electronic	go_low_confidence_only	surfy_label	surfy_ml_score	cspa_category	cspa_is_high_confidence	cspa_is_putative	cspa_is_unspecific	cspa_category_missing	cspa_any_high_confidence_precollapse	cspa_any_putative_precollapse	cspa_any_unspecific_precollapse	cspa_any_missing_category_precollapse	cspa_mixed_category_conflict	uniprot_split_mapping_ambiguous	go_split_mapping_ambiguous	surfy_split_mapping_ambiguous	cspa_split_mapping_ambiguous	deeptmhmm_split_mapping_ambiguous	hpa_split_mapping_ambiguous	compartments_split_mapping_ambiguous	split_mapping_ambiguous_any_source	deeptmhmm_label	deeptmhmm_label_source	hpa_reliability	hpa_pm_accessible	hpa_junctional	hpa_secreted_only	hpa_trafficking_associated	hpa_pm_reliability	hpa_junction_reliability	hpa_pm_in_enhanced	hpa_pm_in_supported	hpa_pm_in_approved	hpa_pm_in_uncertain	hpa_cj_in_enhanced	hpa_cj_in_supported	hpa_cj_in_approved	hpa_cj_in_uncertain	hpa_has_extracellular	hpa_locations	hpa_go_ids	hpa_low_confidence_only	hpa_ensembl_gene_id	compartments_integrated_stars_max	compartments_knowledge_stars_max	compartments_experiments_stars_max	compartments_textmining_stars_max	compartments_predictions_stars_max	compartments_surface_terms	compartments_low_confidence_only	compartments_corroborated	compartments_ensembl_protein_id
P60507	ERVFC1	ERVFC1	exact	ERVFC1	23.823843	EFC1_HUMAN	1	0	1	0	0	0	0	2	1	0	uniprot,surfy							surface	0.8363											0	0	0	0	0	0	0	0																														1	
P60508	ERVFRD-1	ERVFRD-1	exact	ERVFRD-1	21.590267	SYCY2_HUMAN	1	0	1	0	0	1	1	2	1	0	uniprot,surfy,deeptmhmm,compartments							surface	0.8403											0	0	0	0	0	0	0	0	SP+TM	human_canonical	Uncertain	0.0	0.0	0.0	0.0	uncertain		0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Actin filaments;Plasma membrane;Cytosol;Nucleoplasm	GO:0005654;GO:0005829;GO:0005886;GO:0015629	1.0	ENSG00000244476	3.328	0.0	0.0	3.328	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000420174
P60852	ZP1	ZP1	exact	ZP1	18.614279	ZP1_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.8084											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
P60880	SNAP25	SNAP25	exact	SNAP25	17.54337		0	1	0	0	1	0	0	2	1	0	go,hpa	2	0.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Vesicles	GO:0005886;GO:0043231	0.0	ENSG00000132639								1	
P60893	GPR85	GPR85	exact	GPR85	17.592876	GPR85_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.7884											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
P61550	ERVS71-1	ERVS71-1	exact	ERVS71-1	24.03825	ENVT1_HUMAN	1	0	1	0	0	0	0	2	1	0	uniprot,surfy							surface	0.8703											0	0	0	0	0	0	0	0																														1	
P61565	ERVK-21	ERVK-21	exact	ERVK-21	26.652187	ENK21_HUMAN	1	0	1	0	0	0	0	2	1	0	uniprot,surfy							surface	0.8703											0	0	0	0	0	0	0	0																														1	
P61586	RHOA	RHOA	exact	RHOA	18.245916		0	1	0	0	1	0	0	2	1	0	go,hpa	3	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000067560	2.933	0.0	0.0	2.933	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000400175
P62079	TSPAN5	TSPAN5	exact	TSPAN5	18.211063	TSN5_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.6547											0	0	0	0	0	0	0	0	TM	human_canonical	Approved	0.0	0.0	0.0	0.0	uncertain		0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886	1.0	ENSG00000168785								1	
P62873	GNB1	GNB1	exact	GNB1	18.21551		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Golgi apparatus	GO:0005794;GO:0005886	0.0	ENSG00000078369								1	
P62879	GNB2	GNB2	exact	GNB2	18.126839		0	1	0	0	1	0	0	2	1	0	go,hpa	1	0.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000172354								1	
P62955	CACNG7	CACNG7	exact	CACNG7	18.704203		0	1	1	0	0	1	0	2	1	0	go,surfy,deeptmhmm	4	1.0	1.0	1.0	1.0	0.0	surface	0.8323											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
P63092	GNAS	GNAS	exact	GNAS	17.837008		0	1	0	0	1	0	0	2	1	0	go,hpa	2	1.0	1.0	1.0	0.0	0.0													0	0	0	0	0	0	0	0			Uncertain	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Cytosol;Plasma membrane	GO:0005654;GO:0005829;GO:0005886	0.0	ENSG00000087460								1	
P63252	KCNJ2	KCNJ2	exact	KCNJ2	18.210152	KCNJ2_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	3	1.0	0.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																							4.535	4.0	0.0	2.673	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000243457
P69849	NOMO3	NOMO3	exact	NOMO3	26.12978	NOMO3_HUMAN	1	0	0	1	0	0	0	2	1	0	uniprot,cspa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
P78352	DLG4	DLG4	exact	DLG4	18.65742		0	1	0	0	1	0	0	2	1	0	go,hpa	5	1.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0			Uncertain	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Basal body;Centrosome;Nucleoplasm;Cytosol;Plasma membrane;Primary cilium;Primary cilium tip	GO:0005654;GO:0005813;GO:0005829;GO:0005886;GO:0005929;GO:0036064;GO:0097542	0.0	ENSG00000132535	4.176	3.0	0.0	2.939	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000497806
P78363	ABCA4	ABCA4	exact	ABCA4	17.260899	ABCA4_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.8603											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
P78369	CLDN10	CLDN10	exact	CLDN10	18.15043	CLD10_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.6687											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
P78508	KCNJ10	KCNJ10	exact	KCNJ10	18.34504	KCJ10_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																							2.475	0.0	0.0	2.475	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000495557
P80370	DLK1	DLK1	exact	DLK1	17.875193	DLK1_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.978											0	0	0	0	0	0	0	0	SP+TM	human_canonical																					2.102	0.0	0.0	2.102	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000340292
P81408	FAM189B	ENTREP3	normalized_alias	ENTREP3	17.166569		0	0	1	1	0	1	0	2	1	0	surfy,cspa,deeptmhmm							surface	0.6008	2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	TM	human_canonical																												1	
P98155	VLDLR	VLDLR	exact	VLDLR	17.211824	VLDLR_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.7804											0	0	0	0	0	0	0	0	SP+TM	human_canonical																					2.218	0.0	0.0	2.218	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000371532
P98160	HSPG2	HSPG2	exact	HSPG2	17.602772		0	1	0	1	0	0	0	2	1	0	go,cspa	1	0.0	1.0	0.0	0.0	0.0			1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																							2.754	0.0	0.0	2.754	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000363827
Q00536	CDK16	CDK16	exact	CDK16	18.01058		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Microtubules;Plasma membrane	GO:0005829;GO:0005886;GO:0015630	0.0	ENSG00000102225								1	
Q00839	HNRNPU	HNRNPU	exact	HNRNPU	18.165335	HNRPU_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	1.0	0.0	0.0	1.0	0.0			3 - unspecific	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	0	0	0	0	0																														1	
Q00975	CACNA1B	CACNA1B	exact	CACNA1B	18.34478	CAC1B_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q01362	MS4A2	MS4A2	exact	MS4A2	19.68001	FCERB_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	2	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q01629	IFITM2	IFITM2	exact	IFITM2	24.285913	IFM2_HUMAN	1	0	0	0	1	0	0	2	1	0	uniprot,hpa																			0	0	0	0	0	0	0	0			Approved	0.0	1.0	0.0	0.0		approved	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Cell Junctions;Nucleoplasm	GO:0005654;GO:0030054	0.0	ENSG00000185201								1	
Q01668	CACNA1D	CACNA1D	exact	CACNA1D	18.144684	CAC1D_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	4	1.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																							2.073	0.0	0.0	2.073	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000288139
Q01718	MC2R	MC2R	exact	MC2R	17.641813	ACTHR_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.9669											0	0	0	0	0	0	0	0	TM	human_canonical																					2.023	0.0	0.0	2.023	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000333821
Q01726	MC1R	MC1R	exact	MC1R	18.00823	MSHR_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.9441											0	0	0	0	0	0	0	0	TM	human_canonical																					2.049	0.0	0.0	2.049	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000451605
Q02094	RHAG	RHAG	exact	RHAG	17.58394	RHAG_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.5988											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q02246	CNTN2	CNTN2	exact	CNTN2	17.601576		0	1	1	0	0	0	0	2	1	0	go,surfy	2	1.0	0.0	0.0	1.0	0.0	surface	0.7485											0	0	0	0	0	0	0	0	SP	human_canonical																					3.283	2.0	0.0	2.139	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000330633
Q02846	GUCY2D	GUCY2D	exact	GUCY2D	17.9776	GUC2D_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q04656	ATP7A	ATP7A	exact	ATP7A	17.629154	ATP7A_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0																							2.284	0.0	0.0	2.284	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000345728
Q04671	OCA2	OCA2	exact	OCA2	17.498812	P_HUMAN	1	0	0	0	1	0	0	2	1	0	uniprot,hpa	1	0.0	0.0	0.0	1.0	1.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Cytosol	GO:0005829;GO:0005886	0.0	ENSG00000104044								1	
Q05996	ZP2	ZP2	exact	ZP2	18.383001	ZP2_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.7066											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
Q06643	LTB	LTB	exact	LTB	19.13851	TNFC_HUMAN	1	0	0	1	0	0	0	2	1	0	uniprot,cspa									2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0																							2.219	0.0	0.0	2.219	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000410481
Q07021	C1QBP	C1QBP	exact	C1QBP	17.553417		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Plasma membrane;Mitochondria;Predicted to be secreted	GO:0005739;GO:0005886	0.0	ENSG00000108561	5.0	5.0	0.0	2.354	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000225698
Q07157	TJP1	TJP1	exact	TJP1	18.163609		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Enhanced	0.0	1.0	0.0	0.0		enhanced	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Cell Junctions	GO:0030054	0.0	ENSG00000104067								1	
Q07912	TNK2	TNK2	exact	TNK2	18.245884		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	1.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Vesicles	GO:0005886;GO:0043231	0.0	ENSG00000061938								1	
Q08708	CD300C	CD300C	exact	CD300C	21.453947	CLM6_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.8483											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
Q08AE8	SPIRE1	SPIRE1	exact	SPIRE1	18.21612		0	1	0	0	1	0	0	2	1	0	go,hpa	1	0.0	0.0	1.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Nucleoplasm;Plasma membrane	GO:0005654;GO:0005829;GO:0005886	0.0	ENSG00000134278								1	
Q09428	ABCC8	ABCC8	exact	ABCC8	17.598227	ABCC8_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	3	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q09470	KCNA1	KCNA1	exact	KCNA1	18.707882	KCNA1_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	3	1.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																							5.0	5.0	0.0	2.486	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000371985
Q09666	AHNAK	AHNAK	exact	AHNAK	17.852152		0	1	0	0	1	0	0	2	1	0	go,hpa	2	1.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Enhanced	1.0	0.0	0.0	0.0	enhanced		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000124942								1	
Q0D2K0	NIPAL4	NIPAL4	exact	NIPAL4	17.709988	NIPA4_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.6647											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q0VAQ4	SMAGP	SMAGP	exact	SMAGP	18.298199	SMAGP_HUMAN	1	0	0	0	1	0	0	2	1	0	uniprot,hpa																			0	0	0	0	0	0	0	0			Supported	1.0	1.0	0.0	0.0	supported	supported	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Plasma membrane;Cell Junctions;Nucleoplasm	GO:0005654;GO:0005886;GO:0030054	0.0	ENSG00000170545								1	
Q10588	BST1	BST1	exact	BST1	18.383116		0	0	1	1	0	0	0	2	1	0	surfy,cspa							surface	0.7066	1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q12770	SCAP	SCAP	exact	SCAP	17.109903		0	0	1	1	0	1	0	2	1	0	surfy,cspa,deeptmhmm							surface	0.7106	2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q12791	KCNMA1	KCNMA1	exact	KCNMA1	18.192453	KCMA1_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	4	1.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0																							5.0	5.0	0.0	2.069	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000286628
Q12860	CNTN1	CNTN1	exact	CNTN1	18.199488		0	0	1	1	0	0	0	2	1	0	surfy,cspa	2	0.0	0.0	0.0	1.0	1.0	surface	0.7285	1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	SP	human_canonical																					2.064	0.0	0.0	2.064	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000447006
Q12929	EPS8	EPS8	exact	EPS8	18.21551		0	1	0	0	1	0	0	2	1	0	go,hpa	2	0.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000151491								1	
Q12955	ANK3	ANK3	exact	ANK3	18.012625		0	1	0	0	1	0	0	2	1	0	go,hpa	7	1.0	0.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000151150	3.795	3.0	0.0	2.19	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000280772
Q13145	BAMBI	BAMBI	exact	BAMBI	18.220886	BAMBI_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.8503											0	0	0	0	0	0	0	0	SP+TM	human_canonical																												1	
Q13241	KLRD1	KLRD1	exact	KLRD1	20.352251	KLRD1_HUMAN	1	1	0	0	0	0	1	2	1	0	uniprot,go,compartments	2	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																							4.238	3.0	0.0	3.094	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000338130
Q13277	STX3	STX3	exact	STX3	18.301481	STX3_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q13304	GPR17	GPR17	exact	GPR17	17.601833	GPR17_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.9505											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q13325	IFIT5	IFIT5	exact	IFIT5	19.535105		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0			Supported	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane	GO:0005886	0.0	ENSG00000152778								1	
Q13326	SGCG	SGCG	exact	SGCG	17.60545	SGCG_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	3	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q13368	MPP3	MPP3	exact	MPP3	18.265041	MPP3_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	1	0.0	0.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q13393	PLD1	PLD1	exact	PLD1	17.928255		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Golgi apparatus;Vesicles	GO:0005794;GO:0005886;GO:0043231	0.0	ENSG00000075651								1	
Q13425	SNTB2	SNTB2	exact	SNTB2	17.647335		0	1	0	0	1	0	0	2	1	0	go,hpa	1	0.0	1.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Basal body;Centriolar satellite;Golgi apparatus;Plasma membrane;Nucleoplasm;Primary cilium transition zone	GO:0005654;GO:0005794;GO:0005886;GO:0034451;GO:0035869;GO:0036064	0.0	ENSG00000168807								1	
Q13449	LSAMP	LSAMP	exact	LSAMP	17.71997		0	0	1	1	0	0	0	2	1	0	surfy,cspa							surface	0.7725	1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	SP	human_canonical																												1	
Q13488	TCIRG1	TCIRG1	exact	TCIRG1	18.341705		0	1	1	0	0	1	0	2	1	0	go,surfy,deeptmhmm	1	1.0	0.0	0.0	0.0	0.0	surface	0.7166											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q13491	GPM6B	GPM6B	exact	GPM6B	18.21876		0	0	1	1	0	1	0	2	1	0	surfy,cspa,deeptmhmm							surface	0.8555	1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q13530	SERINC3	SERINC3	exact	SERINC3	17.694902	SERC3_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.7725											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q13546	RIPK1	RIPK1	exact	RIPK1	18.203075		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytosol;Plasma membrane	GO:0005829;GO:0005886	0.0	ENSG00000137275	2.315	0.0	0.0	2.315	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000259808
Q13576	IQGAP2	IQGAP2	exact	IQGAP2	17.59612		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	1.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Plasma membrane;Vesicles	GO:0005886;GO:0043231	0.0	ENSG00000145703								1	
Q13606	OR5I1	OR5I1	exact	OR5I1	22.29764	OR5I1_HUMAN	1	0	1	0	0	0	0	2	1	0	uniprot,surfy							surface	0.9182											0	0	0	0	0	0	0	0																														1	
Q13607	OR2F1	OR2F1	exact	OR2F1	23.390337	OR2F1_HUMAN	1	0	1	0	0	0	0	2	1	0	uniprot,surfy							surface	0.9716											0	0	0	0	0	0	0	0																														1	
Q13639	HTR4	HTR4	exact	HTR4	17.527859	5HT4R_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.9661											0	0	0	0	0	0	0	0	TM	human_canonical																												1	
Q13685	AAMP	AAMP	exact	AAMP	17.57503		0	1	0	0	1	0	0	2	1	0	go,hpa	1	1.0	0.0	0.0	0.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	supported		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Microtubules;Cytokinetic bridge;Cytosol;Plasma membrane;Primary cilium;Primary cilium tip	GO:0005829;GO:0005886;GO:0005929;GO:0015630;GO:0045171;GO:0097542	0.0	ENSG00000127837								1	
Q13698	CACNA1S	CACNA1S	exact	CACNA1S	18.298645	CAC1S_HUMAN	1	1	0	0	0	0	0	2	1	0	uniprot,go	3	1.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0																														1	
Q13835	PKP1	PKP1	exact	PKP1	18.075111		0	1	0	0	1	0	0	2	1	0	go,hpa	1	0.0	1.0	0.0	1.0	0.0													0	0	0	0	0	0	0	0			Approved	1.0	0.0	0.0	0.0	approved		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Nucleoplasm;Plasma membrane	GO:0005654;GO:0005886	0.0	ENSG00000081277								1	
Q14108	SCARB2	SCARB2	exact	SCARB2	18.213392		0	0	1	1	0	1	1	2	1	0	surfy,cspa,deeptmhmm,compartments							surface	0.6826	2 - putative	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	TM	human_canonical																					3.029	0.0	0.0	3.029	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000264896
Q14112	NID2	NID2	exact	NID2	17.54643		0	0	0	1	1	0	0	2	1	0	cspa,hpa									1 - high confidence	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0			Enhanced	1.0	0.0	0.0	0.0	enhanced		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Plasma membrane;Predicted to be secreted	GO:0005886	0.0	ENSG00000087303								1	
Q14160	SCRIB	SCRIB	exact	SCRIB	17.142723		0	1	0	0	1	0	0	2	1	0	go,hpa	4	1.0	1.0	1.0	1.0	0.0													0	0	0	0	0	0	0	0			Enhanced	1.0	1.0	0.0	0.0	enhanced	enhanced	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Cell Junctions;Plasma membrane;Nucleoplasm;Rods & Rings	GO:0005654;GO:0005886;GO:0030054	0.0	ENSG00000180900								1	
Q14162	SCARF1	SCARF1	exact	SCARF1	17.616087	SREC_HUMAN	1	0	1	0	0	1	0	2	1	0	uniprot,surfy,deeptmhmm							surface	0.8244											0	0	0	0	0	0	0	0	SP+TM	human_canonical																					2.023	0.0	0.0	2.023	0.0	GO:0005887,GO:0009986	0.0	1	ENSP00000263071
